Time_s,Voltage_V,Current_mA,Power_mW
20.55,3.67,37.90,140.00
20.55,3.69,35.60,132.00
20.58,3.69,33.10,122.00
20.61,3.69,33.30,122.00
20.64,3.69,34.80,128.00
20.67,3.65,118.10,122.00
20.67,3.69,34.10,138.00
20.70,3.69,34.70,124.00
20.73,3.69,3.30,14.00
20.76,3.69,39.80,148.00
20.79,3.67,49.30,180.00
20.79,3.69,30.80,114.00
20.82,3.70,31.30,112.00
20.85,3.69,31.20,114.00
20.88,3.69,31.50,114.00
20.91,3.66,31.20,114.00
20.91,3.69,35.00,128.00
20.94,3.69,32.50,122.00
20.97,3.69,34.40,128.00
21.00,3.69,34.60,128.00
21.03,3.65,88.60,134.00
21.03,3.69,40.10,256.00
21.06,3.69,39.60,144.00
21.09,3.69,55.90,68.00
21.12,3.69,48.40,204.00
21.15,3.68,49.60,184.00
21.18,3.69,47.10,174.00
21.18,3.69,44.00,160.00
21.21,3.69,44.40,164.00
21.24,3.68,45.20,168.00
21.27,3.65,124.10,168.00
21.27,3.69,44.70,190.00
21.30,3.69,45.60,168.00
21.33,3.69,44.80,164.00
21.36,3.69,43.10,158.00
21.39,3.67,54.90,204.00
21.39,3.69,42.70,158.00
21.42,3.69,44.30,164.00
21.45,3.69,46.70,170.00
21.48,3.69,44.50,160.00
21.51,3.66,45.40,168.00
21.51,3.69,47.20,176.00
21.54,3.69,44.40,164.00
21.58,3.69,45.50,168.00
21.60,3.69,44.80,164.00
21.63,3.65,88.50,174.00
21.63,3.69,45.70,302.00
21.66,3.69,29.90,170.00
21.69,3.68,54.00,132.00
21.72,3.69,43.70,204.00
21.75,3.67,42.90,158.00
21.75,3.69,41.90,154.00
21.78,3.69,40.00,148.00
21.81,3.69,38.30,140.00
21.84,3.69,41.30,150.00
21.87,3.64,116.60,158.00
21.87,3.69,44.40,194.00
21.90,3.69,46.00,168.00
21.93,3.69,46.30,164.00
21.96,3.69,42.90,158.00
21.99,3.67,52.60,194.00
21.99,3.69,42.30,158.00
22.02,3.69,42.10,154.00
22.05,3.69,41.80,154.00
22.08,3.69,41.90,154.00
22.11,3.65,132.60,144.00
22.11,3.69,33.80,132.00
22.14,3.69,27.80,102.00
22.17,3.69,21.80,82.00
22.20,3.69,55.20,204.00
22.23,3.67,60.90,226.00
22.23,3.69,25.90,258.00
22.26,3.69,31.00,112.00
22.29,3.69,32.30,118.00
22.32,3.69,36.00,134.00
22.35,3.67,37.60,138.00
22.35,3.69,40.40,148.00
22.38,3.69,40.90,150.00
22.41,3.69,42.20,154.00
22.47,3.69,43.20,160.00
22.59,3.68,46.00,168.00
22.59,3.69,46.30,220.00
22.59,3.69,44.20,160.00
22.59,3.69,46.00,170.00
22.59,3.69,47.00,170.00
22.62,3.67,44.40,164.00
22.62,3.70,48.10,176.00
22.62,3.69,44.20,164.00
22.68,3.69,54.40,200.00
22.68,3.69,55.20,206.00
22.71,3.65,164.20,288.00
22.71,3.69,46.30,174.00
22.74,3.69,46.80,168.00
22.77,3.69,44.50,164.00
22.80,3.69,44.50,164.00
22.83,3.68,73.60,272.00
22.83,3.69,44.40,164.00
22.86,3.69,44.60,164.00
22.89,3.69,46.10,168.00
22.92,3.69,44.00,160.00
22.98,3.66,45.40,168.00
22.98,3.69,46.80,174.00
22.98,3.69,43.80,160.00
23.01,3.69,45.90,170.00
23.04,3.69,44.40,164.00
23.07,3.66,110.30,170.00
23.07,3.69,46.60,236.00
23.10,3.69,45.10,164.00
23.13,3.69,45.90,168.00
23.16,3.69,46.30,168.00
23.19,3.67,49.70,184.00
23.19,3.69,43.30,160.00
23.22,3.68,17.90,66.00
23.28,3.69,54.80,204.00
23.28,3.69,43.40,160.00
23.31,3.65,185.80,150.00
23.31,3.69,34.60,134.00
23.34,3.69,33.50,122.00
23.37,3.69,31.30,114.00
23.40,3.69,28.00,104.00
23.43,3.67,53.90,200.00
23.43,3.69,28.70,104.00
23.46,3.69,31.50,114.00
23.49,3.69,35.50,128.00
23.52,3.69,35.10,128.00
23.58,3.65,131.50,134.00
23.58,3.69,39.10,148.00
23.58,3.69,38.10,140.00
23.61,3.68,18.60,68.00
23.64,3.69,54.50,200.00
23.67,3.67,101.00,370.00
23.67,3.69,43.20,160.00
23.70,3.69,44.90,164.00
23.73,3.69,43.40,158.00
23.76,3.69,45.20,164.00
23.79,3.67,48.90,180.00
23.79,3.69,45.40,168.00
23.82,3.69,45.90,170.00
23.88,3.69,44.00,160.00
23.88,3.69,44.80,164.00
23.91,3.65,193.50,170.00
23.91,3.69,45.00,174.00
23.94,3.69,45.70,168.00
23.97,3.69,46.80,168.00
24.03,3.69,44.00,160.00
24.03,3.67,52.00,190.00
24.03,3.69,43.70,160.00
24.06,3.69,43.50,160.00
24.09,3.69,43.60,160.00
24.12,3.69,45.20,164.00
24.15,3.65,136.70,164.00
24.15,3.70,44.40,168.00
24.18,3.69,46.00,164.00
24.21,3.69,49.60,184.00
24.24,3.69,55.70,206.00
24.27,3.67,99.80,368.00
24.27,3.69,44.70,164.00
24.30,3.69,46.40,168.00
24.33,3.69,44.90,164.00
24.36,3.69,46.20,168.00
24.39,3.67,49.90,184.00
24.39,3.69,46.00,170.00
24.42,3.68,44.00,160.00
24.48,3.69,44.80,164.00
24.48,3.69,44.70,164.00
24.51,3.65,189.20,168.00
24.51,3.69,46.80,184.00
24.54,3.69,43.90,160.00
24.57,3.69,45.90,168.00
24.60,3.69,45.20,168.00
24.69,3.67,58.50,216.00
24.69,3.69,48.10,176.00
24.69,3.69,43.30,160.00
24.69,3.69,43.70,160.00
24.72,3.69,44.40,160.00
24.78,3.65,134.80,154.00
24.78,3.70,41.70,374.00
24.78,3.68,56.20,132.00
24.81,3.69,54.10,200.00
24.84,3.69,51.90,190.00
24.87,3.67,84.90,312.00
24.90,3.69,36.40,134.00
24.90,3.69,34.00,124.00
24.93,3.69,34.50,124.00
24.96,3.69,31.60,114.00
24.99,3.66,138.80,132.00
25.02,3.69,54.80,200.00
25.02,3.69,30.40,112.00
25.08,3.69,32.40,122.00
25.08,3.69,30.80,114.00
25.11,3.66,173.20,638.00
25.14,3.69,36.40,442.00
25.14,3.69,34.20,124.00
25.17,3.69,55.60,62.00
25.20,3.69,39.30,174.00
25.23,3.67,49.00,180.00
25.26,3.69,42.80,158.00
25.26,3.69,41.20,150.00
25.29,3.69,43.40,160.00
25.32,3.68,44.20,164.00
25.35,3.65,140.00,164.00
25.38,3.69,44.20,396.00
25.38,3.69,45.70,168.00
25.41,3.69,45.40,168.00
25.44,3.69,43.40,160.00
25.47,3.67,91.60,338.00
25.50,3.69,46.30,170.00
25.50,3.69,44.90,164.00
25.53,3.69,46.80,170.00
25.56,3.69,44.20,160.00
25.59,3.65,144.10,176.00
25.62,3.69,46.90,268.00
25.62,3.69,43.90,160.00
25.68,3.69,44.80,164.00
25.68,3.69,44.40,164.00
25.71,3.67,176.70,648.00
25.74,3.69,24.50,492.00
25.74,3.68,55.70,92.00
25.77,3.69,44.80,200.00
25.80,3.69,46.00,168.00
25.83,3.67,54.50,200.00
25.86,3.69,48.90,180.00
25.86,3.69,45.20,168.00
25.89,3.69,44.50,164.00
25.92,3.69,44.90,164.00
25.98,3.64,141.50,168.00
25.98,3.69,43.30,406.00
25.98,3.69,44.90,168.00
26.01,3.69,45.40,164.00
26.04,3.69,41.70,154.00
26.07,3.67,88.00,324.00
26.10,3.69,42.90,158.00
26.10,3.69,42.10,154.00
26.13,3.69,43.50,158.00
26.16,3.69,43.90,160.00
26.19,3.65,137.70,170.00
26.22,3.69,44.90,276.00
26.22,3.69,44.80,164.00
26.28,3.69,43.10,158.00
26.28,3.69,44.70,164.00
26.31,3.67,167.40,616.00
26.35,3.69,50.80,186.00
26.35,3.68,56.40,204.00
26.37,3.69,43.20,194.00
26.40,3.69,45.30,164.00
26.43,3.67,54.40,200.00
26.46,3.69,49.00,180.00
26.46,3.69,44.00,160.00
26.49,3.69,41.90,154.00
26.52,3.69,42.50,158.00
26.58,3.64,138.30,158.00
26.58,3.69,41.20,404.00
26.58,3.69,40.50,148.00
26.61,3.69,41.00,148.00
26.64,3.69,40.20,148.00
26.67,3.67,83.50,308.00
26.70,3.69,43.40,160.00
26.70,3.69,41.60,154.00
26.73,3.69,42.90,158.00
26.76,3.69,44.40,164.00
26.79,3.66,134.90,168.00
26.82,3.68,55.60,258.00
26.82,3.69,55.40,204.00
26.85,3.69,50.90,186.00
26.88,3.69,40.30,148.00
26.91,3.67,113.70,420.00
26.95,3.69,38.60,140.00
26.95,3.69,37.30,134.00
26.97,3.69,34.70,128.00
27.00,3.69,33.70,124.00
27.03,3.67,39.80,148.00
27.06,3.69,32.90,122.00
27.06,3.69,21.50,78.00
27.09,3.69,18.60,68.00
27.12,3.70,16.00,58.00
27.18,3.65,48.90,58.00
27.18,3.70,15.60,322.00
27.18,3.69,53.40,0.00
27.21,3.70,16.60,122.00
27.24,3.70,18.30,68.00
27.27,3.68,22.20,82.00
27.30,3.69,26.50,98.00
27.30,3.69,25.90,96.00
27.33,3.69,29.00,108.00
27.36,3.69,32.90,122.00
27.39,3.65,97.40,128.00
27.42,3.69,37.70,262.00
27.42,3.69,39.60,140.00
27.48,3.69,36.60,134.00
27.48,3.69,36.50,134.00
27.51,3.67,112.40,412.00
27.54,3.69,56.10,206.00
27.54,3.69,37.70,138.00
27.57,3.69,33.70,128.00
27.60,3.69,30.20,108.00
27.63,3.67,28.80,104.00
27.66,3.69,32.70,122.00
27.66,3.69,17.80,66.00
27.69,3.70,13.60,50.00
27.72,3.70,6.90,26.00
27.78,3.66,30.20,14.00
27.78,3.70,-1.40,132.00
27.78,3.70,-4.80,196.00
27.81,3.70,-8.00,32.00
27.84,3.70,-9.60,40.00
27.87,3.69,-12.70,46.00
27.90,3.70,-9.00,32.00
27.90,3.70,-10.00,36.00
27.93,3.70,-5.70,20.00
27.96,3.70,-0.50,4.00
27.99,3.66,62.40,14.00
28.02,3.70,7.60,164.00
28.02,3.68,55.50,96.00
28.08,3.69,20.50,76.00
28.08,3.69,24.20,88.00
28.11,3.67,125.10,462.00
28.14,3.69,35.90,132.00
28.14,3.69,37.90,140.00
28.17,3.69,41.60,154.00
28.20,3.69,40.60,148.00
28.23,3.66,153.30,160.00
28.26,3.69,52.00,190.00
28.26,3.69,42.70,158.00
28.29,3.69,44.90,164.00
28.32,3.69,43.30,160.00
28.35,3.67,69.50,164.00
28.38,3.69,45.70,432.00
28.38,3.69,45.00,164.00
28.41,3.69,45.10,164.00
28.44,3.69,45.80,164.00
28.47,3.67,42.60,158.00
28.50,3.68,55.60,204.00
28.50,3.69,54.80,204.00
28.53,3.69,39.90,148.00
28.56,3.69,37.80,138.00
28.59,3.65,92.80,118.00
28.62,3.69,28.80,226.00
28.62,3.69,26.10,96.00
28.68,3.69,20.00,76.00
28.68,3.70,11.30,42.00
28.71,3.68,92.50,340.00
28.74,3.70,-1.30,4.00
28.74,3.70,-9.20,32.00
28.77,3.70,-13.60,56.00
28.80,3.70,-18.70,72.00
28.83,3.67,85.70,66.00
28.86,3.70,-15.60,42.00
28.86,3.70,53.50,196.00
28.89,3.70,-18.20,68.00
28.92,3.70,-18.40,68.00
28.98,3.69,4.90,20.00
28.98,3.70,-16.50,76.00
28.98,3.70,-15.80,190.00
29.01,3.70,-17.10,66.00
29.04,3.71,-15.40,58.00
29.07,3.69,-17.00,62.00
29.10,3.70,-14.10,52.00
29.10,3.70,50.80,186.00
29.13,3.70,-7.40,26.00
29.16,3.70,1.60,6.00
29.19,3.66,64.60,36.00
29.22,3.69,18.80,190.00
29.22,3.69,29.00,108.00
29.28,3.68,56.50,76.00
29.28,3.69,49.40,180.00
29.31,3.67,130.90,482.00
29.34,3.69,43.30,160.00
29.34,3.69,43.70,160.00
29.37,3.68,45.50,164.00
29.40,3.69,44.90,168.00
29.43,3.66,143.50,168.00
29.46,3.69,46.20,194.00
29.46,3.69,45.30,168.00
29.49,3.69,43.60,160.00
29.52,3.69,45.10,168.00
29.58,3.67,63.40,232.00
29.58,3.69,45.00,430.00
29.58,3.69,46.40,170.00
29.61,3.69,43.50,160.00
29.64,3.69,45.50,168.00
29.67,3.67,43.60,160.00
29.70,3.68,44.90,164.00
29.70,3.69,44.70,164.00
29.73,3.69,42.50,158.00
29.76,3.69,42.80,158.00
29.79,3.65,94.90,144.00
29.82,3.69,13.30,236.00
29.82,3.69,27.10,204.00
29.85,3.69,20.60,68.00
29.88,3.70,11.40,42.00
29.91,3.68,10.60,40.00
29.94,3.70,0.00,0.00
29.94,3.70,-1.90,6.00
29.97,3.70,-4.30,16.00
30.00,3.70,-5.50,22.00
30.03,3.67,87.20,20.00
30.06,3.70,-2.00,0.00
30.06,3.70,-0.90,4.00
30.09,3.70,-0.60,4.00
30.12,3.70,5.40,20.00
30.15,3.68,26.10,96.00
30.18,3.69,16.30,58.00
30.18,3.69,22.60,82.00
30.21,3.69,28.20,88.00
30.24,3.69,30.60,206.00
30.27,3.67,31.20,114.00
30.27,3.69,34.90,128.00
30.30,3.69,36.70,134.00
30.33,3.69,37.00,138.00
30.36,3.70,39.00,144.00
30.39,3.65,187.60,154.00
30.39,3.69,40.00,258.00
30.42,3.69,38.90,140.00
30.48,3.69,38.90,140.00
30.48,3.69,37.80,140.00
30.51,3.67,125.90,466.00
30.51,3.69,39.30,144.00
30.54,3.69,36.20,134.00
30.57,3.68,51.40,190.00
30.60,3.69,56.40,204.00
30.63,3.66,125.60,134.00
30.63,3.69,36.80,158.00
30.66,3.69,37.40,134.00
30.69,3.69,33.90,124.00
30.72,3.69,35.30,132.00
30.78,3.67,48.70,180.00
30.78,3.69,33.70,124.00
30.78,3.69,35.90,132.00
30.81,3.69,35.50,128.00
30.84,3.69,36.70,134.00
30.87,3.67,34.40,128.00
30.87,3.69,35.00,128.00
30.90,3.70,30.40,112.00
30.93,3.69,54.10,200.00
30.96,3.69,25.70,96.00
30.99,3.65,74.30,88.00
30.99,3.69,24.30,194.00
31.02,3.69,22.70,82.00
31.08,3.69,25.50,92.00
31.08,3.69,26.60,98.00
31.11,3.68,112.30,412.00
31.11,3.69,31.10,114.00
31.14,3.69,29.60,108.00
31.17,3.69,31.50,114.00
31.20,3.69,34.60,128.00
31.23,3.66,126.00,132.00
31.23,3.69,38.60,158.00
31.26,3.68,56.30,96.00
31.29,3.69,53.20,196.00
31.32,3.69,50.30,184.00
31.35,3.67,58.50,216.00
31.35,3.69,42.90,158.00
31.38,3.69,43.70,158.00
31.41,3.69,43.60,160.00
31.44,3.69,43.70,160.00
31.47,3.67,41.90,154.00
31.47,3.69,44.20,160.00
31.50,3.69,40.80,150.00
31.53,3.69,41.60,154.00
31.56,3.69,41.10,150.00
31.59,3.64,93.00,150.00
31.59,3.69,41.80,246.00
31.62,3.69,38.30,138.00
31.65,3.69,39.80,144.00
31.68,3.69,38.20,140.00
31.71,3.67,41.10,150.00
31.71,3.69,16.40,58.00
31.74,3.69,53.40,196.00
31.77,3.69,35.60,132.00
31.80,3.69,36.90,134.00
31.83,3.65,124.70,128.00
31.83,3.69,36.10,144.00
31.86,3.69,36.80,132.00
31.89,3.69,33.90,124.00
31.92,3.69,34.50,128.00
31.98,3.67,50.50,186.00
31.98,3.69,33.80,124.00
31.98,3.69,33.80,124.00
32.02,3.69,34.30,128.00
32.04,3.69,33.10,122.00
32.07,3.67,31.20,114.00
32.07,3.69,43.90,160.00
32.10,3.69,29.50,108.00
32.13,3.69,30.20,112.00
32.16,3.69,28.30,104.00
32.19,3.65,84.40,104.00
32.19,3.69,30.40,196.00
32.22,3.69,27.90,102.00
32.28,3.69,29.30,108.00
32.28,3.69,28.60,102.00
32.32,3.67,111.50,410.00
32.32,3.69,24.30,88.00
32.34,3.70,17.50,66.00
32.37,3.70,15.80,58.00
32.40,3.69,55.10,4.00
32.43,3.66,100.60,200.00
32.43,3.70,10.40,52.00
32.46,3.70,10.10,32.00
32.49,3.70,8.00,30.00
32.52,3.70,7.30,26.00
32.58,3.68,152.00,560.00
32.58,3.70,7.80,30.00
32.58,3.68,54.80,204.00
32.61,3.70,10.40,40.00
32.64,3.70,9.80,36.00
32.67,3.68,10.40,40.00
32.67,3.70,14.30,52.00
32.70,3.70,10.70,40.00
32.73,3.70,12.10,46.00
32.76,3.70,11.30,42.00
32.79,3.66,70.90,52.00
32.79,3.69,56.00,76.00
32.82,3.69,15.40,170.00
32.85,3.69,19.10,68.00
32.88,3.69,21.40,76.00
32.91,3.68,27.10,102.00
32.91,3.70,25.50,96.00
32.94,3.69,25.60,96.00
32.97,3.69,30.00,112.00
33.00,3.69,33.70,122.00
33.03,3.65,128.00,128.00
33.03,3.69,37.90,148.00
33.06,3.69,40.80,148.00
33.09,3.69,41.80,154.00
33.12,3.69,21.60,78.00
33.15,3.67,75.00,276.00
33.15,3.69,47.50,174.00
33.18,3.68,44.00,160.00
33.21,3.69,45.80,168.00
33.24,3.69,43.30,158.00
33.27,3.67,45.10,168.00
33.27,3.69,46.20,170.00
33.30,3.69,43.30,160.00
33.33,3.69,45.10,168.00
33.36,3.69,43.00,158.00
33.39,3.65,104.10,164.00
33.39,3.69,45.20,236.00
33.42,3.69,42.90,158.00
33.48,3.69,44.60,164.00
33.48,3.69,45.40,160.00
33.51,3.67,136.60,502.00
33.51,3.69,44.90,164.00
33.54,3.69,43.30,160.00
33.57,3.69,43.70,160.00
33.60,3.69,44.20,164.00
33.63,3.66,141.30,160.00
33.63,3.69,43.00,164.00
33.66,3.69,42.00,154.00
33.69,3.68,36.90,138.00
33.72,3.69,53.30,196.00
33.78,3.67,48.90,180.00
33.78,3.70,17.30,62.00
33.78,3.70,10.50,40.00
33.81,3.70,5.20,16.00
33.84,3.70,-2.30,10.00
33.87,3.69,-3.40,14.00
33.87,3.70,-2.40,10.00
33.90,3.70,-7.90,30.00
33.93,3.70,-6.20,22.00
33.96,3.70,-8.50,32.00
33.99,3.66,55.70,206.00
33.99,3.70,-4.70,16.00
34.02,3.70,-6.90,200.00
34.08,3.70,-4.00,16.00
34.08,3.70,-0.40,4.00
34.11,3.68,96.70,358.00
34.11,3.70,9.10,32.00
34.14,3.69,54.40,200.00
34.17,3.69,23.70,88.00
34.20,3.69,30.40,112.00
34.23,3.66,136.50,132.00
34.23,3.69,38.00,144.00
34.26,3.69,42.60,158.00
34.29,3.69,43.70,160.00
34.32,3.69,42.40,158.00
34.35,3.67,74.50,276.00
34.35,3.69,43.10,158.00
34.38,3.69,43.10,158.00
34.41,3.69,44.00,160.00
34.44,3.69,41.00,148.00
34.47,3.67,184.20,154.00
34.47,3.69,42.00,158.00
34.50,3.69,38.30,140.00
34.53,3.69,23.60,88.00
34.59,3.69,53.20,196.00
34.59,3.68,46.50,170.00
34.59,3.69,38.60,216.00
34.62,3.69,36.30,134.00
34.68,3.69,36.00,132.00
34.68,3.69,35.40,128.00
34.71,3.67,134.20,494.00
34.71,3.69,29.20,108.00
34.74,3.69,28.20,104.00
34.77,3.69,27.10,102.00
34.80,3.69,26.60,98.00
34.83,3.66,127.60,88.00
34.83,3.69,23.40,92.00
34.86,3.69,24.30,88.00
34.89,3.70,23.60,88.00
34.92,3.68,14.50,52.00
34.98,3.68,58.80,216.00
34.98,3.69,24.90,92.00
34.98,3.69,26.70,98.00
35.01,3.69,29.90,108.00
35.04,3.69,29.30,104.00
35.07,3.67,176.80,122.00
35.07,3.69,35.90,134.00
35.10,3.69,34.60,128.00
35.13,3.69,38.50,140.00
35.16,3.69,38.60,140.00
35.19,3.68,114.60,422.00
35.19,3.69,43.40,196.00
35.22,3.69,43.20,158.00
35.28,3.69,44.30,160.00
35.28,3.69,44.80,160.00
35.31,3.67,148.50,548.00
35.31,3.69,40.70,150.00
35.34,3.69,52.10,194.00
35.37,3.69,54.30,200.00
35.40,3.69,39.20,144.00
35.43,3.66,144.50,138.00
35.43,3.69,33.80,128.00
35.46,3.69,31.80,114.00
35.49,3.69,27.30,102.00
35.52,3.69,21.50,78.00
35.58,3.68,62.40,230.00
35.58,3.69,15.90,58.00
35.58,3.69,13.00,50.00
35.61,3.70,11.10,40.00
35.64,3.70,0.30,0.00
35.67,3.68,142.80,210.00
35.67,3.70,-0.50,0.00
35.70,3.70,-6.30,22.00
35.73,3.70,-5.80,22.00
35.76,3.70,-8.20,30.00
35.79,3.68,70.50,262.00
35.79,3.70,-5.70,16.00
35.82,3.70,-6.00,194.00
35.88,3.70,-5.70,22.00
35.88,3.70,-5.70,26.00
35.91,3.68,98.30,364.00
35.91,3.70,-9.80,36.00
35.94,3.70,-11.60,42.00
35.97,3.70,-12.00,46.00
36.00,3.70,-11.20,42.00
36.03,3.67,99.90,46.00
36.03,3.70,-11.20,36.00
36.06,3.70,-10.60,160.00
36.09,3.70,-11.60,42.00
36.13,3.70,-13.20,50.00
36.18,3.68,36.40,134.00
36.18,3.70,-10.00,36.00
36.18,3.70,-7.90,30.00
36.21,3.70,-2.70,10.00
36.24,3.70,-1.70,6.00
36.27,3.68,144.50,30.00
36.27,3.70,0.00,36.00
36.30,3.70,52.90,194.00
36.33,3.69,12.70,46.00
36.36,3.70,12.70,46.00
36.39,3.68,99.70,368.00
36.39,3.70,19.10,82.00
36.42,3.69,19.30,68.00
36.48,3.69,22.00,82.00
36.48,3.69,24.00,82.00
36.51,3.68,133.30,492.00
36.51,3.70,21.70,78.00
36.54,3.69,20.40,76.00
36.57,3.69,19.50,72.00
36.60,3.68,55.00,20.00
36.63,3.67,129.90,82.00
36.63,3.69,17.10,68.00
36.66,3.69,18.10,66.00
36.69,3.70,17.10,62.00
36.72,3.69,16.00,58.00
36.78,3.68,72.30,266.00
36.78,3.70,17.20,62.00
36.78,3.69,17.80,66.00
36.81,3.69,19.90,72.00
36.84,3.69,17.60,62.00
36.87,3.68,159.70,92.00
36.87,3.69,20.70,78.00
36.90,3.68,17.40,66.00
36.93,3.70,55.30,204.00
36.96,3.69,16.20,58.00
36.99,3.66,107.30,396.00
36.99,3.70,16.20,68.00
37.02,3.70,12.40,42.00
37.08,3.70,11.80,42.00
37.08,3.70,10.00,32.00
37.11,3.68,121.10,446.00
37.11,3.70,0.00,0.00
37.14,3.70,0.30,0.00
37.17,3.70,-0.60,4.00
37.20,3.70,-1.00,6.00
37.23,3.68,111.80,20.00
37.23,3.70,-3.60,4.00
37.26,3.70,-4.60,20.00
37.29,3.70,-6.90,26.00
37.33,3.70,-8.50,32.00
37.38,3.68,54.00,200.00
37.38,3.70,-7.90,30.00
37.38,3.70,-8.30,30.00
37.41,3.70,-7.10,30.00
37.44,3.70,-10.10,40.00
37.47,3.68,130.50,6.00
37.47,3.70,-6.30,30.00
37.50,3.70,-9.60,36.00
37.53,3.70,-7.30,26.00
37.56,3.70,-8.90,32.00
37.59,3.67,86.50,30.00
37.59,3.70,-6.50,14.00
37.62,3.70,-8.30,196.00
37.65,3.70,-6.20,22.00
37.68,3.70,-5.00,22.00
37.71,3.68,23.50,88.00
37.71,3.70,-5.50,20.00
37.74,3.70,-4.80,16.00
37.77,3.70,-2.40,10.00
37.80,3.70,0.00,0.00
37.83,3.68,120.30,4.00
37.83,3.70,0.10,0.00
37.86,3.70,6.30,204.00
37.89,3.70,6.20,22.00
37.92,3.70,7.40,26.00
37.95,3.68,79.70,294.00
37.95,3.70,11.20,42.00
37.98,3.70,13.40,50.00
38.01,3.69,15.80,58.00
38.04,3.70,0.20,52.00
38.07,3.68,63.90,236.00
38.07,3.69,18.00,66.00
38.10,3.70,16.30,58.00
38.13,3.69,18.50,68.00
38.16,3.70,17.50,66.00
38.19,3.66,111.90,68.00
38.19,3.70,18.70,76.00
38.22,3.69,15.70,56.00
38.25,3.70,16.80,62.00
38.28,3.70,16.70,56.00
38.31,3.67,52.50,194.00
38.31,3.70,14.10,52.00
38.34,3.69,0.00,0.00
38.37,3.70,32.20,118.00
38.40,3.70,11.80,42.00
38.43,3.68,136.30,40.00
38.43,3.70,8.70,40.00
38.49,3.70,8.50,26.00
38.49,3.69,0.20,0.00
38.52,3.70,18.60,68.00
38.58,3.68,79.80,294.00
38.58,3.70,1.00,4.00
38.58,3.70,0.10,0.00
38.61,3.70,-0.60,4.00
38.64,3.70,-3.10,14.00
38.67,3.68,7.70,30.00
38.67,3.70,-4.90,20.00
38.73,3.70,6.70,26.00
38.73,3.70,-4.70,16.00
38.76,3.70,-4.90,20.00
38.79,3.66,90.00,16.00
38.79,3.70,-3.80,14.00
38.82,3.70,-6.50,10.00
38.88,3.70,-5.00,20.00
38.88,3.70,-3.70,20.00
38.91,3.68,105.30,390.00
38.91,3.70,-5.20,20.00
38.94,3.70,-4.50,16.00
38.97,3.70,-2.60,10.00
39.00,3.70,0.90,0.00
39.03,3.68,131.10,16.00
39.03,3.70,0.10,0.00
39.06,3.70,4.40,10.00
39.09,3.70,0.60,4.00
39.12,3.70,0.50,4.00
39.15,3.68,81.70,302.00
39.15,3.70,-4.20,16.00
39.18,3.70,-6.40,26.00
39.21,3.70,-8.40,32.00
39.24,3.70,-9.40,36.00
39.27,3.69,6.20,22.00
39.27,3.70,-8.90,32.00
39.30,3.70,-10.10,36.00
39.33,3.70,-9.00,32.00
39.36,3.71,-9.10,32.00
39.39,3.67,90.40,30.00
39.39,3.70,-8.20,26.00
39.42,3.70,-7.90,30.00
39.48,3.70,-4.20,16.00
39.48,3.70,-1.90,6.00
39.51,3.68,121.30,448.00
39.51,3.70,0.20,0.00
39.57,3.70,5.60,20.00
39.57,3.70,8.20,30.00
39.60,3.70,12.40,46.00
39.66,3.68,152.50,68.00
39.66,3.70,15.30,62.00
39.66,3.69,17.80,58.00
39.69,3.69,15.60,58.00
39.72,3.70,17.70,66.00
39.75,3.68,108.20,400.00
39.75,3.70,13.60,50.00
39.78,3.70,3.50,50.00
39.81,3.69,54.90,196.00
39.84,3.70,10.70,40.00
39.87,3.68,33.90,124.00
39.87,3.70,5.40,20.00
39.90,3.69,52.90,196.00
39.93,3.70,5.00,20.00
39.96,3.70,5.40,20.00
39.99,3.66,110.00,16.00
39.99,3.70,0.30,0.00
40.02,3.70,4.40,196.00
40.08,3.70,6.10,20.00
40.08,3.70,6.00,22.00
40.11,3.68,134.80,498.00
40.11,3.70,0.30,0.00
40.14,3.70,54.20,200.00
40.17,3.70,7.20,26.00
40.20,3.70,9.50,32.00
40.23,3.68,149.40,58.00
40.23,3.70,7.90,32.00
40.26,3.68,56.10,0.00
40.29,3.70,5.10,20.00
40.32,3.70,7.30,26.00
40.38,3.68,101.80,376.00
40.38,3.70,0.50,4.00
40.38,3.70,55.50,206.00
40.41,3.70,4.00,14.00
40.44,3.70,5.80,20.00
40.47,3.68,38.20,140.00
40.47,3.70,0.30,0.00
40.50,3.70,3.90,14.00
40.53,3.70,2.10,6.00
40.56,3.70,2.60,10.00
40.59,3.67,113.30,14.00
40.59,3.70,0.10,0.00
40.62,3.70,4.20,144.00
40.68,3.70,7.10,22.00
40.71,3.70,8.50,32.00
40.71,3.68,154.20,564.00
40.71,3.70,12.40,46.00
40.74,3.70,13.40,50.00
40.77,3.70,13.80,52.00
40.80,3.69,15.50,56.00
40.83,3.67,196.20,22.00
40.83,3.70,36.50,204.00
40.86,3.70,30.90,114.00
40.89,3.70,9.00,32.00
40.92,3.70,9.30,32.00
40.98,3.68,106.30,394.00
40.98,3.69,9.50,36.00
40.98,3.70,11.90,42.00
41.01,3.70,11.40,42.00
41.04,3.69,0.10,56.00
41.07,3.68,101.70,374.00
41.07,3.69,17.80,66.00
41.10,3.70,21.00,78.00
41.13,3.69,19.80,72.00
41.19,3.70,22.10,82.00
41.19,3.67,69.30,96.00
41.19,3.69,25.50,186.00
41.22,3.69,29.20,108.00
41.25,3.69,31.50,112.00
41.28,3.69,30.00,112.00
41.31,3.67,115.80,426.00
41.31,3.69,32.80,122.00
