Time_s,Voltage_V,Current_mA,Power_mW
20.82,3.68,53.20,196.00
20.82,3.68,53.70,196.00
20.85,3.66,132.70,468.00
20.88,3.68,54.00,196.00
20.88,3.68,54.60,200.00
20.94,3.68,55.50,200.00
20.94,3.68,52.40,194.00
20.97,3.66,129.70,472.00
20.97,3.68,52.30,194.00
21.00,3.68,53.50,196.00
21.03,3.68,55.50,204.00
21.06,3.68,52.80,194.00
21.09,3.66,132.20,476.00
21.09,3.68,55.20,196.00
21.12,3.68,52.40,194.00
21.15,3.68,54.10,200.00
21.18,3.68,53.40,196.00
21.21,3.66,132.50,482.00
21.21,3.68,55.40,204.00
21.24,3.68,52.70,194.00
21.27,3.68,54.50,200.00
21.30,3.67,53.80,196.00
21.33,3.66,128.10,468.00
21.33,3.68,53.70,196.00
21.36,3.68,53.70,196.00
21.39,3.68,53.90,196.00
21.42,3.68,54.20,200.00
21.45,3.66,132.50,472.00
21.45,3.68,55.20,196.00
21.48,3.68,52.80,194.00
21.51,3.68,53.80,196.00
21.54,3.68,52.60,194.00
21.57,3.67,131.60,478.00
21.57,3.68,55.40,200.00
21.60,3.68,53.20,194.00
21.63,3.68,55.10,200.00
21.66,3.68,55.70,200.00
21.69,3.66,127.30,466.00
21.69,3.68,54.60,200.00
21.72,3.68,52.80,194.00
21.75,3.68,53.60,196.00
21.78,3.68,55.40,204.00
21.81,3.66,130.60,462.00
21.81,3.68,54.20,200.00
21.84,3.68,54.00,200.00
21.87,3.68,52.20,190.00
21.93,3.68,54.20,200.00
21.93,3.66,132.30,482.00
21.93,3.68,53.90,196.00
21.96,3.68,55.00,200.00
21.99,3.68,53.80,196.00
22.02,3.68,54.80,200.00
22.05,3.66,128.20,468.00
22.05,3.68,52.90,194.00
22.08,3.68,53.10,196.00
22.11,3.68,53.60,196.00
22.14,3.68,54.60,196.00
22.18,3.66,132.60,468.00
22.18,3.68,54.80,200.00
22.20,3.68,55.50,200.00
22.23,3.68,52.10,190.00
22.26,3.68,54.40,200.00
22.29,3.66,128.90,468.00
22.29,3.68,53.70,196.00
22.32,3.68,55.40,204.00
22.38,3.68,52.50,190.00
22.38,3.68,54.40,200.00
22.41,3.66,130.50,476.00
22.41,3.68,52.10,190.00
22.44,3.68,54.10,200.00
22.47,3.68,53.40,196.00
22.50,3.68,54.00,200.00
22.53,3.66,133.20,476.00
22.53,3.68,52.80,194.00
22.56,3.68,54.30,196.00
22.59,3.68,53.80,196.00
22.62,3.68,52.50,194.00
22.65,3.66,128.80,468.00
22.65,3.68,53.50,196.00
22.68,3.68,54.10,200.00
22.71,3.68,53.90,200.00
22.74,3.68,54.50,196.00
22.80,3.66,130.40,472.00
22.80,3.68,52.30,194.00
22.80,3.68,54.00,200.00
22.86,3.68,52.30,194.00
22.86,3.68,53.60,196.00
22.92,3.66,133.40,472.00
22.92,3.68,53.00,190.00
22.92,3.68,55.10,200.00
22.95,3.68,55.50,200.00
23.01,3.68,52.30,194.00
23.01,3.66,129.90,476.00
23.13,3.68,52.90,194.00
23.13,3.68,53.90,196.00
23.13,3.68,55.30,204.00
23.13,3.68,52.50,190.00
23.13,3.66,129.70,472.00
23.16,3.68,54.10,200.00
23.16,3.68,52.40,194.00
23.19,3.68,54.00,200.00
23.22,3.68,53.70,196.00
23.28,3.66,132.10,482.00
23.28,3.68,54.90,204.00
23.28,3.68,53.60,196.00
23.31,3.68,54.90,200.00
23.37,3.68,53.20,196.00
23.37,3.66,128.50,468.00
23.37,3.68,52.70,194.00
23.40,3.68,53.60,196.00
23.43,3.68,55.00,200.00
23.49,3.67,53.90,194.00
23.49,3.66,130.50,476.00
23.49,3.68,55.70,200.00
23.52,3.68,52.60,194.00
23.55,3.68,54.30,200.00
23.58,3.68,52.70,194.00
23.61,3.66,132.30,482.00
23.61,3.68,55.60,204.00
23.67,3.68,52.40,190.00
23.67,3.68,54.80,200.00
23.70,3.68,55.50,200.00
23.73,3.66,127.60,466.00
23.73,3.68,54.00,200.00
23.76,3.68,53.60,196.00
23.79,3.68,54.00,200.00
23.82,3.68,55.40,204.00
23.85,3.66,128.10,468.00
23.85,3.68,54.70,200.00
23.97,3.68,53.90,196.00
23.97,3.68,52.40,194.00
23.97,3.68,53.40,196.00
23.97,3.67,132.40,482.00
24.00,3.68,54.20,196.00
24.03,3.68,54.10,196.00
24.03,3.68,54.30,200.00
24.06,3.68,55.60,196.00
24.09,3.66,126.80,462.00
24.09,3.68,54.10,200.00
24.15,3.68,52.40,194.00
24.15,3.68,53.80,196.00
24.18,3.68,55.30,204.00
24.21,3.66,129.90,462.00
24.21,3.68,54.80,200.00
24.24,3.68,55.30,196.00
24.27,3.68,52.50,194.00
24.33,3.68,54.40,200.00
24.33,3.66,131.20,478.00
24.33,3.68,53.90,196.00
24.36,3.68,55.20,204.00
24.39,3.68,52.70,190.00
24.42,3.68,54.60,200.00
24.45,3.66,129.50,472.00
24.45,3.68,52.40,194.00
24.48,3.68,53.80,196.00
24.51,3.68,53.50,196.00
24.54,3.68,53.90,196.00
24.57,3.66,132.40,472.00
24.57,3.68,53.90,196.00
24.60,3.68,55.10,200.00
24.63,3.68,52.80,194.00
24.66,3.68,53.50,196.00
24.72,3.66,130.80,476.00
24.72,3.68,53.70,196.00
24.72,3.68,54.90,200.00
24.75,3.68,53.20,196.00
24.78,3.68,55.10,200.00
24.81,3.66,130.70,472.00
24.81,3.68,52.50,194.00
24.84,3.68,54.50,200.00
24.87,3.68,52.60,194.00
24.90,3.68,53.50,196.00
24.93,3.66,133.80,478.00
24.93,3.68,52.70,190.00
24.96,3.68,54.30,200.00
25.02,3.68,54.20,200.00
25.02,3.68,52.40,194.00
25.05,3.66,132.30,482.00
25.05,3.68,53.50,196.00
25.08,3.68,54.00,200.00
25.11,3.68,54.80,200.00
25.14,3.67,53.30,196.00
25.17,3.66,129.60,472.00
25.17,3.68,53.40,196.00
25.20,3.68,52.70,194.00
25.23,3.68,53.10,196.00
25.26,3.68,53.40,196.00
25.29,3.66,133.20,472.00
25.32,3.68,53.80,196.00
25.38,3.68,54.60,200.00
25.41,3.68,55.70,196.00
25.41,3.68,52.40,194.00
25.41,3.66,132.80,484.00
25.41,3.68,52.30,194.00
25.44,3.68,53.70,196.00
25.50,3.68,55.50,204.00
25.50,3.68,52.60,194.00
25.53,3.66,129.60,472.00
25.53,3.68,53.70,196.00
25.56,3.68,52.10,190.00
25.59,3.68,54.20,200.00
25.62,3.68,53.50,196.00
25.65,3.66,132.10,482.00
25.65,3.68,55.10,204.00
25.68,3.68,52.90,194.00
25.71,3.68,54.20,196.00
25.74,3.68,54.00,200.00
25.77,3.66,129.10,472.00
25.77,3.68,53.60,196.00
25.80,3.68,53.50,196.00
25.83,3.68,54.00,196.00
25.86,3.68,54.40,200.00
25.89,3.66,129.50,468.00
25.89,3.68,55.50,200.00
25.92,3.68,52.70,194.00
25.95,3.68,53.60,196.00
25.98,3.68,52.40,194.00
26.01,3.66,131.20,478.00
26.01,3.68,55.00,200.00
26.04,3.68,53.10,194.00
26.07,3.68,54.70,200.00
26.10,3.68,55.60,200.00
26.13,3.66,127.80,466.00
26.13,3.68,54.30,200.00
26.16,3.68,53.20,196.00
26.22,3.68,53.80,196.00
26.22,3.68,55.40,204.00
26.25,3.66,127.50,466.00
26.25,3.68,54.70,196.00
26.28,3.68,54.30,200.00
26.31,3.68,52.20,190.00
26.34,3.68,54.00,200.00
26.37,3.66,131.20,478.00
26.37,3.68,54.10,200.00
26.43,3.68,54.60,200.00
26.43,3.68,53.90,196.00
26.46,3.68,54.90,200.00
26.49,3.66,128.80,468.00
26.49,3.68,53.40,196.00
26.52,3.68,52.80,194.00
26.55,3.68,53.60,196.00
26.61,3.68,54.80,200.00
26.61,3.66,128.90,468.00
26.61,3.68,54.90,200.00
26.64,3.68,55.50,196.00
26.67,3.68,52.50,194.00
26.70,3.68,54.50,200.00
26.73,3.66,130.50,476.00
26.73,3.68,53.80,196.00
26.76,3.68,55.40,204.00
26.79,3.68,52.40,190.00
26.82,3.68,54.30,200.00
26.85,3.66,129.00,472.00
26.85,3.68,52.50,194.00
26.88,3.68,53.90,196.00
26.91,3.68,53.70,196.00
26.94,3.68,53.80,196.00
26.97,3.66,130.70,476.00
26.97,3.68,53.40,196.00
27.00,3.68,54.60,196.00
27.03,3.68,53.60,196.00
27.09,3.68,52.50,194.00
27.09,3.66,131.00,478.00
27.09,3.68,53.60,196.00
27.12,3.68,54.10,196.00
27.15,3.68,54.20,196.00
27.21,3.68,54.90,200.00
27.21,3.66,130.10,472.00
27.21,3.68,52.50,194.00
27.24,3.68,53.90,196.00
27.27,3.68,52.30,194.00
27.30,3.68,53.60,196.00
27.33,3.66,130.70,476.00
27.36,3.68,53.00,190.00
27.36,3.68,54.90,200.00
27.39,3.68,55.20,196.00
27.42,3.68,52.50,194.00
27.45,3.66,131.50,478.00
27.45,3.68,53.30,196.00
27.48,3.68,53.90,196.00
27.57,3.68,55.30,204.00
27.57,3.68,52.50,194.00
27.57,3.66,129.20,472.00
27.57,3.68,54.00,200.00
27.60,3.68,52.30,194.00
27.63,3.68,53.90,196.00
27.66,3.68,53.70,196.00
27.69,3.66,130.80,478.00
27.69,3.68,54.10,200.00
27.72,3.68,54.00,196.00
27.75,3.68,55.20,196.00
27.78,3.68,52.70,194.00
27.81,3.66,131.10,478.00
27.81,3.68,52.60,194.00
27.84,3.68,53.70,196.00
27.87,3.68,55.20,200.00
27.90,3.68,53.10,194.00
27.96,3.66,130.10,476.00
27.96,3.68,55.50,200.00
27.96,3.68,52.30,194.00
27.99,3.68,54.50,200.00
28.02,3.68,53.00,194.00
28.05,3.66,131.80,482.00
28.05,3.68,55.70,204.00
28.11,3.68,52.80,190.00
28.11,3.68,54.50,200.00
28.14,3.68,54.20,200.00
28.17,3.66,130.00,476.00
28.17,3.68,53.90,196.00
28.20,3.68,53.40,196.00
28.23,3.67,53.80,196.00
28.26,3.68,55.00,204.00
28.29,3.66,129.50,472.00
28.29,3.68,54.80,200.00
28.34,3.68,53.40,196.00
28.41,3.68,52.80,194.00
28.41,3.68,53.10,196.00
28.41,3.66,132.10,482.00
28.41,3.68,54.80,196.00
28.44,3.68,54.00,196.00
28.50,3.68,55.10,200.00
28.50,3.68,55.90,196.00
28.53,3.66,130.30,476.00
28.53,3.68,54.10,200.00
28.56,3.68,52.50,194.00
28.59,3.68,54.00,200.00
28.62,3.68,55.50,204.00
28.65,3.66,127.80,466.00
28.65,3.68,54.30,196.00
28.71,3.68,55.10,200.00
28.71,3.68,52.40,194.00
28.74,3.68,54.10,200.00
28.77,3.66,132.10,482.00
28.77,3.68,53.80,196.00
28.80,3.68,55.10,200.00
28.83,3.68,53.10,194.00
28.86,3.68,54.80,196.00
28.89,3.66,131.40,478.00
28.89,3.68,52.50,194.00
28.92,3.68,53.80,196.00
28.95,3.68,53.60,196.00
28.98,3.68,54.00,196.00
29.01,3.66,128.80,468.00
29.01,3.68,54.40,200.00
29.04,3.68,55.60,196.00
29.07,3.68,52.40,194.00
29.10,3.68,54.10,200.00
29.16,3.66,130.10,476.00
29.16,3.68,53.70,196.00
29.16,3.68,55.40,200.00
29.21,3.68,52.80,194.00
29.22,3.68,54.90,200.00
29.25,3.66,131.30,478.00
29.25,3.68,52.30,194.00
29.28,3.68,54.30,200.00
29.34,3.68,53.30,196.00
29.34,3.68,53.70,196.00
29.37,3.66,130.90,476.00
29.37,3.68,52.50,190.00
29.40,3.68,54.50,200.00
29.43,3.68,53.70,196.00
29.49,3.68,52.20,190.00
29.49,3.66,131.60,478.00
29.49,3.68,53.70,196.00
29.52,3.68,54.00,200.00
29.55,3.68,54.40,200.00
29.58,3.68,54.30,196.00
29.61,3.66,130.00,472.00
29.61,3.68,52.90,194.00
29.64,3.68,53.60,196.00
29.70,3.68,52.80,194.00
29.70,3.68,53.50,196.00
29.73,3.66,130.60,476.00
29.73,3.68,53.30,194.00
29.76,3.68,54.90,200.00
29.79,3.68,55.70,200.00
29.85,3.68,52.40,194.00
29.85,3.66,132.60,484.00
29.85,3.68,52.70,194.00
29.92,3.68,53.50,196.00
29.92,3.68,55.50,204.00
30.00,3.68,52.40,190.00
30.00,3.66,129.40,472.00
30.00,3.68,54.20,200.00
30.00,3.68,52.30,194.00
30.03,3.68,54.20,200.00
30.06,3.68,53.20,196.00
30.12,3.65,129.40,472.00
30.12,3.68,55.00,204.00
30.12,3.68,53.60,196.00
30.15,3.68,54.70,200.00
30.18,3.68,53.50,196.00
30.21,3.66,130.50,476.00
30.21,3.68,53.20,196.00
30.24,3.68,53.50,196.00
30.27,3.68,54.50,200.00
30.30,3.68,54.00,196.00
30.33,3.66,130.60,476.00
30.33,3.68,55.50,200.00
30.36,3.68,52.30,194.00
30.39,3.68,54.70,200.00
30.42,3.68,52.70,194.00
30.45,3.65,128.90,472.00
30.45,3.68,55.40,204.00
30.48,3.68,52.80,190.00
30.51,3.68,54.40,200.00
30.54,3.68,54.10,200.00
30.60,3.66,130.70,478.00
30.60,3.68,54.20,200.00
30.60,3.68,53.40,196.00
30.69,3.68,53.90,196.00
30.69,3.68,55.30,204.00
30.69,3.66,128.50,466.00
30.69,3.68,54.50,200.00
30.75,3.68,54.00,200.00
30.75,3.68,52.50,194.00
30.78,3.68,53.40,196.00
30.81,3.66,128.30,468.00
30.81,3.68,54.10,196.00
30.84,3.68,54.00,200.00
30.87,3.68,54.60,200.00
30.90,3.68,55.70,200.00
30.93,3.66,131.40,478.00
30.93,3.68,54.00,200.00
30.96,3.68,52.10,190.00
30.99,3.68,53.50,196.00
31.02,3.68,55.60,204.00
31.05,3.66,127.90,466.00
31.05,3.68,54.60,200.00
31.08,3.68,55.50,200.00
31.11,3.68,52.30,194.00
31.14,3.68,54.50,200.00
31.17,3.66,129.60,472.00
31.17,3.67,53.90,196.00
31.20,3.68,55.40,204.00
31.23,3.68,52.50,194.00
31.26,3.68,54.50,200.00
31.29,3.66,132.00,482.00
31.29,3.68,52.30,194.00
31.32,3.68,54.10,200.00
31.35,3.68,53.50,196.00
31.38,3.68,54.00,200.00
31.41,3.66,130.20,476.00
31.41,3.68,54.00,196.00
31.44,3.68,55.30,200.00
31.47,3.68,52.60,194.00
31.50,3.68,53.60,196.00
31.53,3.65,129.80,472.00
31.53,3.68,53.60,196.00
31.56,3.68,55.00,200.00
31.59,3.68,53.20,194.00
31.62,3.68,54.80,200.00
31.65,3.66,130.60,482.00
31.65,3.68,52.30,194.00
31.71,3.68,54.60,200.00
31.71,3.68,52.60,194.00
31.74,3.69,53.70,196.00
31.77,3.66,130.60,476.00
31.77,3.68,52.40,190.00
31.80,3.68,54.30,200.00
31.83,3.68,54.20,200.00
31.86,3.68,52.60,194.00
31.89,3.66,132.30,482.00
31.89,3.68,53.70,196.00
31.92,3.68,53.90,196.00
31.95,3.68,54.80,204.00
32.01,3.68,54.00,196.00
32.01,3.66,129.70,484.00
32.01,3.68,53.10,196.00
32.04,3.68,52.90,194.00
32.07,3.68,53.10,196.00
32.10,3.68,53.50,196.00
32.16,3.66,129.70,468.00
32.16,3.68,53.50,194.00
32.16,3.68,54.80,200.00
32.19,3.68,55.50,200.00
32.22,3.68,52.60,194.00
32.25,3.65,132.70,484.00
32.25,3.68,52.60,194.00
32.28,3.68,53.60,196.00
32.31,3.68,55.60,204.00
32.34,3.68,52.30,190.00
32.37,3.66,129.50,482.00
32.37,3.68,53.90,196.00
32.46,3.68,52.40,194.00
32.46,3.68,53.90,196.00
32.46,3.68,53.60,196.00
32.49,3.65,128.60,468.00
32.49,3.68,55.20,200.00
32.52,3.68,53.20,194.00
32.55,3.68,54.90,200.00
32.58,3.68,53.60,196.00
32.61,3.65,131.00,478.00
32.61,3.68,53.40,196.00
32.67,3.68,53.50,196.00
32.67,3.68,54.10,196.00
32.70,3.68,53.90,196.00
32.73,3.66,129.70,482.00
32.73,3.68,55.60,200.00
32.82,3.68,52.50,194.00
32.82,3.68,54.20,200.00
32.82,3.68,52.50,194.00
32.85,3.65,128.30,468.00
32.85,3.68,55.60,204.00
32.88,3.68,52.80,190.00
32.91,3.68,54.70,200.00
32.94,3.68,55.40,200.00
32.97,3.66,130.60,476.00
32.97,3.68,54.00,200.00
33.00,3.68,53.60,196.00
33.03,3.68,53.80,196.00
33.06,3.67,55.40,204.00
33.09,3.66,127.70,468.00
33.15,3.68,54.70,200.00
33.15,3.68,54.10,200.00
33.15,3.68,52.50,194.00
33.18,3.69,53.70,196.00
33.21,3.65,128.70,468.00
33.21,3.68,53.90,196.00
33.24,3.68,54.40,200.00
33.30,3.68,54.50,200.00
33.30,3.68,55.50,196.00
33.33,3.66,131.20,478.00
33.33,3.68,53.50,196.00
33.36,3.68,52.40,194.00
33.39,3.68,53.60,196.00
33.42,3.68,55.40,200.00
33.45,3.66,128.80,472.00
33.45,3.68,54.90,200.00
33.48,3.68,55.60,200.00
33.51,3.68,52.50,194.00
33.54,3.68,54.60,200.00
33.60,3.65,128.60,468.00
33.60,3.68,53.90,196.00
33.60,3.68,55.40,204.00
33.63,3.68,52.40,190.00
33.66,3.68,54.40,200.00
33.69,3.66,132.40,482.00
33.69,3.68,52.30,194.00
33.72,3.68,54.20,200.00
33.75,3.68,53.60,196.00
33.78,3.68,54.00,200.00
33.81,3.66,129.70,472.00
33.81,3.68,54.10,196.00
33.84,3.68,55.00,196.00
33.87,3.68,53.10,196.00
33.90,3.68,53.50,196.00
33.96,3.65,127.80,466.00
33.96,3.68,53.60,196.00
33.96,3.68,55.00,200.00
33.99,3.68,53.40,194.00
34.02,3.68,55.20,200.00
34.05,3.66,131.50,484.00
34.05,3.68,52.10,190.00
34.08,3.68,54.50,200.00
34.11,3.68,52.70,194.00
34.14,3.68,53.80,196.00
34.17,3.66,130.90,476.00
34.17,3.68,52.60,190.00
34.20,3.68,54.50,200.00
34.23,3.68,54.20,200.00
34.26,3.68,52.20,190.00
34.32,3.65,129.30,472.00
34.32,3.68,53.60,196.00
34.32,3.68,53.90,196.00
34.35,3.68,55.20,204.00
34.38,3.68,53.60,196.00
34.41,3.66,129.60,478.00
34.41,3.68,53.10,196.00
34.44,3.68,52.70,194.00
34.47,3.68,53.30,196.00
34.50,3.68,53.50,196.00
34.59,3.66,129.70,472.00
34.59,3.68,53.80,196.00
34.59,3.68,54.80,200.00
34.59,3.68,55.60,200.00
34.62,3.69,52.40,194.00
34.65,3.65,129.60,472.00
34.65,3.68,52.70,194.00
34.68,3.68,53.80,196.00
34.71,3.68,55.70,204.00
34.74,3.68,52.60,190.00
34.80,3.66,130.00,482.00
34.80,3.68,53.90,196.00
34.80,3.68,52.40,194.00
34.83,3.68,54.10,200.00
34.86,3.68,53.70,196.00
34.89,3.65,128.80,468.00
34.89,3.68,55.40,200.00
34.92,3.68,52.70,194.00
34.95,3.68,54.50,200.00
34.98,3.68,53.70,196.00
35.01,3.65,128.40,468.00
35.01,3.68,53.50,196.00
35.07,3.68,53.20,196.00
35.07,3.68,54.20,196.00
35.10,3.68,54.10,200.00
35.13,3.66,129.40,482.00
35.13,3.68,55.60,200.00
35.16,3.68,52.90,194.00
35.19,3.68,54.10,200.00
35.22,3.68,52.20,194.00
35.25,3.66,128.90,468.00
35.25,3.68,55.50,204.00
35.28,3.68,52.80,194.00
35.31,3.68,55.00,200.00
35.37,3.68,55.40,200.00
35.37,3.65,129.80,476.00
35.37,3.68,54.20,200.00
35.40,3.68,53.10,196.00
35.43,3.68,54.00,200.00
35.46,3.68,55.40,204.00
35.52,3.66,128.00,476.00
35.55,3.68,54.50,200.00
35.55,3.68,54.00,200.00
35.55,3.68,52.40,194.00
35.58,3.68,54.00,200.00
35.61,3.65,129.10,472.00
35.61,3.68,53.80,196.00
35.67,3.68,54.50,200.00
35.67,3.68,54.30,196.00
35.70,3.68,55.40,196.00
35.73,3.65,130.80,478.00
35.73,3.68,53.70,196.00
35.76,3.68,52.60,194.00
35.79,3.68,53.50,196.00
35.82,3.68,55.40,204.00
35.85,3.66,128.10,476.00
35.85,3.68,54.80,200.00
35.88,3.68,55.50,200.00
35.91,3.68,52.30,194.00
35.94,3.68,54.70,200.00
35.97,3.65,129.00,472.00
35.97,3.68,53.70,196.00
36.03,3.68,55.30,204.00
36.03,3.68,52.60,190.00
36.06,3.68,54.40,200.00
36.09,3.66,131.90,482.00
36.12,3.68,52.40,194.00
36.12,3.68,54.20,200.00
36.15,3.68,53.50,196.00
36.18,3.67,54.00,200.00
36.21,3.66,129.50,478.00
36.24,3.68,53.70,196.00
36.24,3.68,54.80,200.00
36.27,3.68,53.40,196.00
36.30,3.68,53.30,196.00
36.36,3.65,127.30,466.00
36.36,3.68,53.80,196.00
36.36,3.68,55.00,196.00
36.39,3.68,53.30,194.00
36.42,3.68,54.90,204.00
36.45,3.65,131.20,482.00
36.48,3.68,52.00,190.00
36.48,3.68,54.60,200.00
36.51,3.68,52.80,194.00
36.54,3.68,53.50,196.00
36.66,3.66,132.90,476.00
36.66,3.68,52.10,190.00
36.66,3.68,54.30,200.00
36.66,3.68,54.20,200.00
36.69,3.68,52.50,194.00
36.69,3.67,132.20,482.00
36.75,3.68,53.30,196.00
36.75,3.68,54.10,200.00
36.75,3.68,54.90,204.00
36.78,3.64,121.80,200.00
36.81,3.66,129.70,472.00
36.87,3.68,53.50,196.00
36.87,3.68,52.80,194.00
36.87,3.68,53.30,196.00
36.90,3.67,53.70,196.00
36.93,3.66,132.80,472.00
36.93,3.68,53.70,196.00
36.96,3.68,54.80,200.00
37.02,3.68,55.50,200.00
37.02,3.68,52.40,194.00
37.05,3.66,132.50,484.00
37.05,3.68,52.40,194.00
37.11,3.68,53.80,196.00
37.11,3.68,55.40,204.00
37.14,3.68,52.80,190.00
37.17,3.66,129.90,472.00
37.17,3.68,54.00,200.00
37.20,3.68,52.30,194.00
37.23,3.68,54.00,200.00
37.26,3.68,53.80,196.00
37.32,3.66,131.70,482.00
37.32,3.68,55.30,204.00
37.32,3.68,52.90,194.00
37.35,3.68,54.60,200.00
37.38,3.68,54.00,200.00
37.41,3.66,130.20,476.00
37.41,3.68,53.40,196.00
37.47,3.68,53.50,196.00
37.47,3.68,54.00,196.00
37.50,3.68,54.00,196.00
37.53,3.66,129.50,468.00
37.53,3.68,55.60,196.00
37.59,3.68,52.50,194.00
37.59,3.68,54.30,200.00
37.62,3.68,52.50,194.00
37.65,3.66,131.50,478.00
37.65,3.68,55.70,204.00
37.68,3.68,53.00,190.00
37.74,3.68,54.40,200.00
37.74,3.68,55.60,200.00
37.77,3.66,130.20,476.00
37.77,3.68,54.30,200.00
37.80,3.68,53.20,196.00
37.83,3.68,53.90,196.00
37.89,3.68,55.30,204.00
37.89,3.66,127.90,466.00
37.89,3.68,54.60,200.00
37.92,3.68,54.00,200.00
37.95,3.68,52.80,194.00
38.01,3.68,53.70,196.00
38.01,3.66,131.30,478.00
38.04,3.68,53.90,196.00
38.04,3.68,54.20,200.00
38.07,3.68,54.50,196.00
38.10,3.68,55.50,200.00
38.13,3.66,129.60,472.00
38.13,3.68,53.50,196.00
38.16,3.68,52.40,194.00
38.19,3.68,53.60,196.00
38.22,3.68,55.50,200.00
38.25,3.66,128.60,466.00
38.25,3.68,55.00,200.00
38.28,3.68,55.30,200.00
38.31,3.68,52.20,194.00
38.37,3.68,54.60,200.00
38.37,3.66,131.20,478.00
38.37,3.68,53.90,196.00
38.43,3.68,55.40,200.00
38.46,3.68,52.50,190.00
38.46,3.68,54.50,196.00
38.49,3.66,130.30,476.00
38.49,3.68,52.30,194.00
38.52,3.68,53.80,196.00
38.55,3.68,53.80,196.00
38.58,3.68,54.00,200.00
38.61,3.66,129.90,472.00
38.61,3.68,53.90,196.00
38.67,3.68,55.10,200.00
38.67,3.68,53.30,196.00
38.70,3.69,53.40,196.00
38.73,3.66,130.60,476.00
38.73,3.68,53.90,196.00
38.76,3.67,54.80,200.00
38.79,3.68,53.40,194.00
38.85,3.68,55.10,200.00
38.85,3.66,130.90,472.00
38.85,3.68,52.70,194.00
38.88,3.68,54.60,200.00
38.91,3.68,52.70,194.00
38.94,3.67,54.00,200.00
38.97,3.66,131.00,476.00
39.00,3.68,52.50,190.00
39.00,3.68,54.40,200.00
39.03,3.68,54.00,200.00
39.06,3.68,52.50,194.00
39.09,3.66,132.40,482.00
39.09,3.68,53.80,196.00
39.15,3.68,54.10,200.00
39.15,3.68,55.50,200.00
39.18,3.68,53.40,196.00
39.24,3.66,130.10,472.00
39.24,3.68,53.50,196.00
39.27,3.68,52.90,194.00
39.27,3.68,53.30,196.00
39.30,3.68,53.70,196.00
39.36,3.66,129.70,476.00
39.36,3.68,54.00,196.00
39.36,3.68,55.00,200.00
39.39,3.68,55.70,200.00
39.42,3.68,52.40,194.00
39.45,3.66,131.60,482.00
39.45,3.68,52.60,194.00
39.48,3.68,53.70,196.00
39.51,3.68,55.70,204.00
39.57,3.68,52.80,190.00
39.57,3.66,129.50,472.00
39.57,3.68,55.60,200.00
39.60,3.68,52.30,194.00
39.63,3.68,54.10,200.00
39.66,3.68,53.70,196.00
39.69,3.66,129.40,472.00
39.69,3.68,55.40,204.00
39.75,3.68,53.00,194.00
39.75,3.68,54.40,200.00
39.81,3.68,53.90,196.00
39.81,3.66,130.90,478.00
39.81,3.68,53.60,196.00
39.84,3.68,53.90,196.00
39.87,3.68,54.30,196.00
39.90,3.68,54.10,196.00
39.93,3.66,130.20,476.00
39.96,3.68,55.60,200.00
39.96,3.68,52.50,194.00
39.99,3.68,54.00,200.00
40.02,3.68,52.40,194.00
40.05,3.65,130.00,476.00
40.05,3.68,55.50,204.00
40.11,3.68,53.00,194.00
40.11,3.68,54.80,200.00
40.14,3.68,55.40,200.00
40.17,3.66,130.40,476.00
40.17,3.68,54.40,200.00
40.20,3.68,53.20,196.00
40.23,3.68,53.90,196.00
40.26,3.68,55.50,204.00
40.38,3.66,127.60,466.00
40.38,3.68,54.40,200.00
40.38,3.68,53.80,196.00
40.41,3.68,52.50,194.00
40.44,3.68,54.00,200.00
40.44,3.66,131.00,478.00
40.44,3.68,53.90,196.00
40.47,3.68,54.60,200.00
40.47,3.68,54.40,196.00
40.50,3.68,55.30,200.00
40.53,3.66,131.30,478.00
40.53,3.68,53.60,196.00
40.56,3.68,52.50,194.00
40.59,3.68,53.70,196.00
40.62,3.68,55.30,204.00
40.65,3.66,128.80,466.00
40.68,3.68,54.80,200.00
40.68,3.68,55.40,200.00
40.71,3.68,52.40,194.00
40.74,3.68,54.60,200.00
40.80,3.65,130.90,478.00
40.80,3.68,54.00,200.00
40.80,3.68,55.70,204.00
40.83,3.68,52.60,190.00
40.86,3.68,54.40,200.00
40.92,3.67,132.10,482.00
40.92,3.68,52.40,194.00
40.92,3.68,54.00,200.00
40.98,3.68,53.70,196.00
40.98,3.68,54.00,200.00
41.01,3.66,129.60,476.00
41.04,3.68,53.70,196.00
41.04,3.68,55.10,200.00
41.10,3.68,53.20,196.00
41.11,3.68,53.40,196.00
41.13,3.66,130.90,478.00
41.13,3.68,53.70,196.00
41.16,3.68,54.90,200.00
41.19,3.68,53.70,194.00
41.22,3.68,55.00,204.00
41.25,3.66,130.40,478.00
41.25,3.68,52.30,194.00
41.31,3.68,54.90,204.00
41.31,3.68,52.80,194.00
41.34,3.69,53.90,196.00
41.37,3.66,131.20,478.00
41.37,3.68,52.30,190.00
41.40,3.68,54.50,200.00
41.43,3.68,54.10,200.00
41.46,3.68,52.50,194.00
41.49,3.65,131.80,482.00
41.49,3.68,53.40,196.00
41.52,3.68,54.00,200.00
41.55,3.68,55.00,200.00
41.58,3.68,53.40,196.00
41.61,3.66,130.20,482.00
41.61,3.68,53.30,196.00
41.64,3.68,52.90,194.00
41.67,3.68,53.30,196.00
41.70,3.68,53.50,196.00
41.73,3.66,129.40,472.00
