Time_s,Voltage_V,Current_mA,Power_mW
4.47,4.13,-191.70,796.00
4.50,4.13,-191.70,796.00
4.53,4.13,-191.80,796.00
4.53,4.13,-191.80,796.00
4.56,4.13,-191.40,796.00
4.59,4.13,-191.60,796.00
4.62,4.13,-191.80,796.00
4.62,4.13,-191.80,796.00
4.65,4.13,-191.60,796.00
4.68,4.14,-191.60,792.00
4.71,4.13,-191.80,796.00
4.74,4.13,-191.60,796.00
4.77,4.13,-191.70,796.00
4.77,4.14,-191.60,796.00
4.80,4.13,-191.90,796.00
4.83,4.13,-191.90,796.00
4.86,4.13,-191.80,796.00
4.86,4.13,-191.80,796.00
4.89,4.13,-191.80,796.00
4.92,4.13,-191.60,796.00
4.95,4.13,-191.60,796.00
4.98,4.13,-191.70,796.00
4.98,4.13,-191.90,796.00
5.01,4.13,-191.70,796.00
5.04,4.14,-191.80,796.00
5.07,4.14,-191.70,796.00
5.10,4.14,-191.90,796.00
5.10,4.14,-191.60,796.00
5.13,4.13,-191.60,796.00
5.16,4.13,-191.90,796.00
5.19,4.13,-191.70,796.00
5.22,4.13,-191.70,796.00
5.22,4.13,-191.80,796.00
5.25,4.13,-191.80,796.00
5.28,4.14,-191.70,796.00
5.31,4.13,-191.80,796.00
5.34,4.13,-191.60,796.00
5.34,4.13,-191.50,796.00
5.37,4.14,-191.90,796.00
5.40,4.13,-191.70,796.00
5.43,4.13,-191.70,796.00
5.46,4.13,-191.70,796.00
5.46,4.13,-191.50,796.00
5.49,4.13,-191.80,796.00
5.52,4.13,-191.50,796.00
5.55,4.13,-191.60,796.00
5.58,4.13,-191.60,796.00
5.58,4.13,-191.80,796.00
5.61,4.13,-191.90,796.00
5.64,4.14,-191.80,796.00
5.67,4.14,-191.70,796.00
5.70,4.13,-191.70,796.00
5.70,4.13,-191.80,796.00
5.73,4.13,-191.60,796.00
5.76,4.14,-191.70,796.00
5.79,4.13,-191.90,796.00
5.82,4.14,-191.80,796.00
5.82,4.13,-191.90,796.00
5.85,4.13,-191.60,796.00
5.88,4.14,-191.70,796.00
5.91,4.13,-191.70,796.00
5.94,4.13,-191.80,796.00
5.94,4.13,-191.50,796.00
5.97,4.14,-191.60,796.00
6.00,4.13,-191.50,796.00
6.03,4.13,-191.70,796.00
6.06,4.14,-191.60,796.00
6.06,4.13,-192.10,796.00
6.09,4.13,-191.70,796.00
6.12,4.13,-191.90,796.00
6.15,4.13,-191.70,796.00
6.18,4.14,-191.70,796.00
6.18,4.13,-192.00,796.00
6.21,4.14,-191.40,796.00
6.24,4.13,-191.90,796.00
6.27,4.14,-191.60,796.00
6.30,4.14,-191.40,796.00
6.30,4.13,-191.70,796.00
6.33,4.13,-191.80,796.00
6.36,4.14,-191.60,796.00
6.39,4.13,-191.70,796.00
6.42,4.14,-191.60,796.00
6.42,4.13,-191.60,796.00
6.45,4.14,-191.60,796.00
6.48,4.14,-192.00,800.00
6.51,4.14,-191.80,796.00
6.54,4.13,-191.60,796.00
6.54,4.13,-191.80,796.00
6.57,4.14,-191.80,796.00
6.60,4.14,-191.80,796.00
6.63,4.13,-191.70,796.00
6.66,4.14,-191.80,796.00
6.66,4.13,-191.50,796.00
6.69,4.13,-191.90,796.00
6.72,4.14,-191.70,796.00
6.75,4.14,-191.50,796.00
6.78,4.13,-191.80,796.00
6.78,4.14,-191.60,796.00
6.81,4.14,-191.90,796.00
6.84,4.14,-191.80,796.00
6.87,4.14,-191.70,796.00
6.90,4.14,-191.80,796.00
6.90,4.13,-191.60,796.00
6.93,4.14,-191.50,796.00
6.97,4.13,-191.70,796.00
6.99,4.14,-191.80,796.00
7.02,4.14,-191.90,796.00
7.02,4.13,-191.60,796.00
7.05,4.13,-191.70,796.00
7.08,4.13,-191.80,796.00
7.11,4.14,-191.70,796.00
7.14,4.13,-191.70,796.00
7.14,4.13,-191.70,796.00
7.17,4.14,-191.70,796.00
7.20,4.13,-191.80,796.00
7.23,4.14,-192.00,796.00
7.26,4.13,-191.80,796.00
7.26,4.13,-191.60,796.00
7.32,4.13,-191.60,796.00
7.32,4.13,-191.60,796.00
7.35,4.13,-191.70,796.00
7.38,4.13,-191.90,796.00
7.38,4.14,-191.80,796.00
7.41,4.13,-192.00,800.00
7.44,4.14,-191.90,796.00
7.47,4.13,-191.30,792.00
7.50,4.13,-191.70,796.00
7.50,4.13,-191.60,796.00
7.53,4.13,-191.80,796.00
7.56,4.13,-191.60,796.00
7.59,4.13,-191.80,796.00
7.62,4.13,-192.10,796.00
7.62,4.13,-191.80,796.00
7.65,4.13,-191.50,796.00
7.68,4.13,-191.70,796.00
7.71,4.13,-191.80,796.00
7.74,4.14,-191.90,796.00
7.74,4.14,-191.90,796.00
7.80,4.13,-191.80,796.00
7.80,4.14,-191.60,796.00
7.83,4.14,-191.80,796.00
7.86,4.13,-191.50,796.00
7.86,4.13,-191.40,796.00
7.89,4.13,-191.60,796.00
7.92,4.13,-191.90,796.00
7.95,4.14,-191.70,796.00
7.98,4.13,-191.50,796.00
7.98,4.14,-191.80,796.00
8.01,4.13,-191.50,796.00
8.04,4.13,-191.90,796.00
8.07,4.14,-191.80,796.00
8.10,4.14,-191.70,796.00
8.10,4.13,-191.70,796.00
8.13,4.14,-191.70,796.00
8.16,4.14,-191.50,796.00
8.19,4.14,-191.80,796.00
8.22,4.13,-191.60,796.00
8.22,4.14,-191.80,796.00
8.25,4.14,-191.70,796.00
8.28,4.14,-191.70,796.00
8.31,4.14,-191.60,796.00
8.34,4.14,-191.60,796.00
8.34,4.13,-191.70,796.00
8.37,4.14,-191.50,796.00
8.40,4.13,-191.80,796.00
8.43,4.14,-191.90,796.00
8.46,4.13,-191.90,796.00
8.46,4.14,-191.80,796.00
8.49,4.13,-191.70,796.00
8.52,4.14,-191.60,796.00
8.55,4.13,-191.80,796.00
8.58,4.13,-192.00,800.00
8.58,4.13,-191.70,796.00
8.61,4.13,-191.80,796.00
8.64,4.14,-191.50,796.00
8.67,4.13,-191.80,796.00
8.70,4.13,-191.50,796.00
8.70,4.14,-191.90,796.00
8.73,4.13,-191.50,796.00
8.76,4.13,-191.90,796.00
8.79,4.14,-191.70,796.00
8.82,4.13,-191.50,796.00
8.82,4.14,-191.80,796.00
8.85,4.13,-191.70,796.00
8.88,4.13,-191.50,796.00
8.91,4.13,-191.70,796.00
8.94,4.13,-191.60,796.00
8.94,4.14,-191.80,796.00
8.97,4.14,-191.70,796.00
9.00,4.14,-191.60,796.00
9.03,4.14,-191.70,796.00
9.06,4.14,-191.70,796.00
9.06,4.13,-191.60,796.00
9.09,4.14,-191.70,796.00
9.12,4.13,-191.60,796.00
9.15,4.13,-191.90,796.00
9.18,4.14,-191.90,796.00
9.18,4.14,-191.60,796.00
9.21,4.13,-191.60,796.00
9.24,4.14,-191.70,796.00
9.27,4.14,-191.80,796.00
9.30,4.13,-191.90,796.00
9.30,4.14,-191.70,796.00
9.33,4.14,-191.50,796.00
9.36,4.14,-191.80,796.00
9.39,4.13,-191.60,796.00
9.42,4.14,-192.00,800.00
9.42,4.14,-191.70,796.00
9.45,4.13,-191.80,796.00
9.48,4.14,-191.80,796.00
9.51,4.13,-191.80,796.00
9.54,4.14,-191.70,796.00
9.54,4.13,-191.50,796.00
9.57,4.13,-191.50,796.00
9.60,4.14,-191.80,796.00
9.63,4.13,-191.60,796.00
