Time_s,Voltage_V,Current_mA,Power_mW
20.76,4.06,54.10,216.00
20.79,4.06,52.50,216.00
20.82,4.06,54.10,216.00
20.85,4.04,126.60,512.00
20.88,4.06,53.50,216.00
20.88,4.06,53.00,216.00
20.91,4.06,53.00,212.00
20.94,4.06,53.50,212.00
20.97,4.04,130.90,522.00
20.97,4.06,54.50,216.00
21.00,4.06,51.40,210.00
21.03,4.06,53.50,216.00
21.06,4.06,53.10,216.00
21.09,4.04,131.20,504.00
21.09,4.06,53.10,210.00
21.12,4.06,53.70,220.00
21.15,4.06,54.80,216.00
21.18,4.06,51.40,210.00
21.21,4.04,128.00,514.00
21.21,4.06,53.10,216.00
21.24,4.06,53.40,216.00
21.27,4.06,52.10,206.00
21.30,4.06,53.60,216.00
21.33,4.04,128.50,518.00
21.33,4.06,51.70,210.00
21.36,4.06,53.10,216.00
21.39,4.06,52.60,212.00
21.42,4.07,53.90,220.00
21.45,4.04,129.80,508.00
21.45,4.06,53.80,216.00
21.49,4.06,53.80,220.00
21.54,4.06,51.70,210.00
21.54,4.06,52.30,212.00
21.57,4.05,129.00,522.00
21.57,4.06,54.30,220.00
21.60,4.06,51.50,206.00
21.63,4.06,53.80,216.00
21.66,4.06,53.10,216.00
21.69,4.04,127.00,512.00
21.69,4.06,51.90,210.00
21.72,4.06,53.00,216.00
21.75,4.06,54.90,220.00
21.78,4.06,51.40,206.00
21.81,4.04,131.20,518.00
21.81,4.06,52.50,212.00
21.84,4.06,52.70,212.00
21.87,4.06,51.80,210.00
21.93,4.06,52.80,212.00
21.93,4.04,132.30,522.00
21.93,4.06,51.40,210.00
21.96,4.06,53.60,216.00
21.99,4.06,51.60,210.00
22.02,4.06,53.70,216.00
22.05,4.04,127.00,512.00
22.05,4.06,53.20,216.00
22.08,4.07,54.60,220.00
22.11,4.07,51.80,212.00
22.14,4.06,54.00,216.00
22.17,4.04,127.80,514.00
22.17,4.06,53.40,216.00
22.20,4.06,52.00,210.00
22.23,4.06,53.00,216.00
22.26,4.06,54.20,216.00
22.29,4.04,130.10,518.00
22.29,4.06,54.10,216.00
22.32,4.06,51.50,210.00
22.38,4.06,53.20,216.00
22.39,4.06,53.00,216.00
22.41,4.04,131.20,504.00
22.41,4.06,53.30,212.00
22.44,4.06,53.20,220.00
22.47,4.06,54.70,216.00
22.50,4.06,51.90,210.00
22.53,4.04,128.90,522.00
22.53,4.06,53.10,216.00
22.56,4.06,53.10,212.00
22.59,4.06,52.60,210.00
22.62,4.06,53.70,216.00
22.65,4.04,128.80,518.00
22.65,4.06,51.60,210.00
22.68,4.06,53.20,216.00
22.71,4.06,52.90,212.00
22.74,4.06,53.40,216.00
22.77,4.04,129.50,508.00
22.77,4.06,53.80,216.00
22.80,4.06,53.30,216.00
22.83,4.06,51.60,210.00
22.86,4.06,53.00,216.00
22.89,4.04,130.60,528.00
22.89,4.06,54.20,220.00
22.92,4.06,51.90,206.00
22.95,4.06,53.70,216.00
22.98,4.06,53.30,216.00
23.01,4.04,127.60,514.00
23.04,4.06,52.50,212.00
23.04,4.06,52.90,216.00
23.10,4.06,54.40,220.00
23.10,4.06,51.30,206.00
23.13,4.04,129.00,518.00
23.13,4.06,52.70,212.00
23.16,4.06,52.20,212.00
23.19,4.06,51.80,210.00
23.22,4.06,53.00,216.00
23.25,4.04,132.90,522.00
23.25,4.06,51.20,206.00
23.28,4.06,53.90,216.00
23.31,4.06,52.30,212.00
23.34,4.06,53.20,216.00
23.37,4.04,126.40,512.00
23.37,4.06,53.00,216.00
23.40,4.06,54.60,220.00
23.43,4.06,51.80,210.00
23.46,4.06,53.60,216.00
23.49,4.04,126.60,512.00
23.49,4.06,53.50,216.00
23.52,4.06,52.00,210.00
23.55,4.06,52.80,212.00
23.58,4.06,54.20,216.00
23.61,4.04,129.40,514.00
23.61,4.06,53.90,216.00
23.64,4.06,51.90,210.00
23.67,4.06,53.50,216.00
23.73,4.06,52.30,212.00
23.73,4.04,131.00,512.00
23.73,4.06,53.90,216.00
23.76,4.07,52.80,216.00
23.79,4.06,54.30,216.00
23.82,4.06,51.40,210.00
23.85,4.04,128.30,518.00
23.85,4.06,52.60,212.00
23.88,4.06,53.10,212.00
23.91,4.06,52.80,212.00
23.97,4.06,53.40,220.00
23.97,4.04,129.80,518.00
23.97,4.06,51.30,206.00
24.00,4.06,53.20,216.00
24.03,4.06,53.40,216.00
24.06,4.06,53.40,216.00
24.09,4.04,130.30,512.00
24.09,4.07,53.60,220.00
24.12,4.06,53.80,220.00
24.15,4.06,51.70,210.00
24.18,4.06,53.10,216.00
24.21,4.05,130.90,528.00
24.21,4.06,53.50,220.00
24.24,4.06,52.10,210.00
24.27,4.06,54.20,216.00
24.30,4.06,53.10,216.00
24.33,4.04,126.50,508.00
24.36,4.06,52.80,212.00
24.36,4.06,52.90,212.00
24.39,4.06,54.60,220.00
24.42,4.06,52.00,206.00
24.45,4.04,129.00,518.00
24.45,4.06,53.40,216.00
24.48,4.06,52.00,210.00
24.51,4.06,52.10,210.00
24.54,4.06,52.70,212.00
24.58,4.04,132.60,522.00
24.58,4.06,51.30,206.00
24.60,4.06,53.70,216.00
24.63,4.06,52.80,212.00
24.66,4.06,52.30,212.00
24.69,4.04,129.00,522.00
24.69,4.06,53.10,216.00
24.75,4.06,54.70,220.00
24.75,4.06,51.00,206.00
24.78,4.06,53.80,216.00
24.81,4.04,127.60,514.00
24.81,4.06,53.20,216.00
24.84,4.06,51.70,210.00
24.87,4.06,53.20,216.00
24.93,4.06,54.90,220.00
24.93,4.04,126.90,512.00
24.93,4.06,53.60,216.00
24.96,4.06,52.00,210.00
24.99,4.06,53.40,216.00
25.02,4.06,51.90,210.00
25.05,4.04,131.20,528.00
25.05,4.06,54.30,216.00
25.09,4.06,51.90,212.00
25.11,4.06,53.90,216.00
25.14,4.06,51.60,210.00
25.17,4.05,129.00,522.00
25.17,4.06,52.30,212.00
25.20,4.06,52.80,212.00
25.23,4.06,54.10,216.00
25.26,4.06,52.90,216.00
25.29,4.04,129.40,514.00
25.29,4.06,51.30,206.00
25.32,4.06,53.40,216.00
25.35,4.06,53.30,216.00
25.38,4.06,53.50,212.00
25.41,4.04,130.90,514.00
25.41,4.06,53.10,220.00
25.44,4.06,54.80,216.00
25.47,4.06,51.60,210.00
25.50,4.06,53.20,216.00
25.53,4.05,131.10,528.00
25.53,4.06,53.40,216.00
25.56,4.06,52.60,210.00
25.59,4.06,53.70,216.00
25.62,4.06,53.60,216.00
25.65,4.04,126.90,512.00
25.65,4.06,53.20,216.00
25.68,4.06,52.90,212.00
25.71,4.06,53.40,216.00
25.74,4.07,52.00,206.00
25.77,4.04,129.00,518.00
25.77,4.06,53.30,216.00
25.80,4.06,51.50,210.00
25.83,4.06,52.60,212.00
25.89,4.06,53.10,216.00
25.89,4.04,132.70,522.00
25.89,4.06,52.00,206.00
25.92,4.06,53.60,216.00
25.95,4.06,53.40,216.00
25.98,4.06,52.00,210.00
26.02,4.04,130.30,524.00
26.02,4.06,52.90,212.00
26.04,4.06,54.80,220.00
26.07,4.06,51.30,206.00
26.10,4.06,53.80,216.00
26.13,4.04,127.70,514.00
26.13,4.06,52.50,212.00
26.19,4.06,51.60,210.00
26.19,4.06,53.20,216.00
26.22,4.06,54.90,220.00
26.25,4.04,126.60,512.00
26.25,4.06,53.70,216.00
26.28,4.06,52.40,212.00
26.31,4.06,53.30,216.00
26.34,4.06,51.70,210.00
26.37,4.04,130.60,528.00
26.37,4.06,54.60,220.00
26.40,4.06,51.70,210.00
26.44,4.06,53.90,220.00
26.46,4.06,51.70,210.00
26.49,4.05,130.20,524.00
26.52,4.06,51.90,210.00
26.52,4.06,53.10,216.00
26.55,4.06,54.60,216.00
26.58,4.06,52.00,212.00
26.61,4.04,129.00,518.00
26.61,4.06,51.70,210.00
26.66,4.06,53.40,216.00
26.67,4.06,52.30,212.00
26.70,4.06,53.00,210.00
26.73,4.04,130.40,518.00
26.73,4.06,53.10,216.00
26.76,4.06,54.40,216.00
26.82,4.06,51.70,210.00
26.82,4.06,53.60,216.00
26.85,4.04,131.60,530.00
26.85,4.06,53.40,212.00
26.88,4.06,53.10,212.00
26.91,4.06,53.30,220.00
26.94,4.06,54.80,216.00
26.97,4.04,127.10,512.00
27.00,4.06,53.40,216.00
27.00,4.06,53.00,216.00
27.03,4.06,53.50,216.00
27.06,4.06,52.60,210.00
27.09,4.04,128.00,514.00
27.09,4.06,53.70,216.00
27.12,4.06,51.50,210.00
27.18,4.06,53.10,216.00
27.18,4.06,53.00,216.00
27.24,4.04,131.50,518.00
27.24,4.06,51.80,206.00
27.24,4.06,53.80,216.00
27.27,4.06,53.40,216.00
27.30,4.06,51.70,210.00
27.33,4.05,130.70,528.00
27.33,4.06,53.20,216.00
27.36,4.06,54.60,220.00
27.39,4.06,51.60,206.00
27.42,4.06,53.80,216.00
27.45,4.04,128.70,518.00
27.45,4.06,52.20,212.00
27.48,4.06,52.10,210.00
27.51,4.06,53.20,216.00
27.54,4.06,54.70,220.00
27.57,4.04,125.80,508.00
27.57,4.06,53.80,216.00
27.60,4.06,52.50,212.00
27.63,4.06,52.60,212.00
27.66,4.06,51.80,210.00
27.69,4.04,131.10,528.00
27.70,4.06,54.90,220.00
27.72,4.06,51.30,210.00
27.75,4.06,53.90,216.00
27.78,4.06,52.30,212.00
27.81,4.04,129.60,522.00
27.81,4.06,51.70,210.00
27.84,4.06,53.10,216.00
27.87,4.06,54.80,220.00
27.90,4.06,51.70,212.00
27.93,4.04,129.10,518.00
27.93,4.06,51.90,210.00
27.96,4.06,53.40,216.00
27.99,4.06,52.20,212.00
28.02,4.06,52.70,212.00
28.05,4.04,128.90,518.00
28.05,4.06,52.30,212.00
28.08,4.06,53.90,216.00
28.11,4.06,51.70,210.00
28.14,4.06,53.70,216.00
28.17,4.04,130.50,524.00
28.17,4.06,53.20,212.00
28.20,4.06,53.40,212.00
28.23,4.06,53.30,220.00
28.26,4.06,54.40,216.00
28.29,4.04,128.00,514.00
28.29,4.06,53.50,216.00
28.32,4.06,53.20,216.00
28.35,4.06,53.40,212.00
28.38,4.06,52.50,212.00
28.41,4.04,128.90,522.00
28.44,4.06,53.40,216.00
28.44,4.06,52.00,210.00
28.47,4.06,53.30,216.00
28.50,4.06,53.00,216.00
28.53,4.04,130.50,518.00
28.53,4.06,52.50,210.00
28.56,4.06,53.70,216.00
28.59,4.06,53.60,216.00
28.62,4.06,51.70,210.00
28.65,4.04,129.00,522.00
28.65,4.06,53.00,216.00
28.68,4.06,53.70,220.00
28.71,4.06,51.70,206.00
28.74,4.06,53.50,216.00
28.77,4.04,128.60,518.00
28.77,4.06,51.70,210.00
28.81,4.06,52.40,212.00
28.83,4.06,52.80,212.00
28.86,4.06,54.80,220.00
28.89,4.04,126.90,508.00
28.89,4.06,53.90,216.00
28.92,4.06,53.60,216.00
28.97,4.06,52.20,212.00
28.98,4.06,52.10,210.00
29.01,4.04,131.00,528.00
29.01,4.06,54.80,220.00
29.04,4.06,51.30,206.00
29.07,4.06,53.70,216.00
29.10,4.06,52.00,210.00
29.13,4.05,130.10,524.00
29.13,4.06,51.60,210.00
29.16,4.06,52.80,212.00
29.19,4.06,55.00,220.00
29.22,4.06,51.50,210.00
29.25,4.04,128.50,518.00
29.25,4.06,52.10,210.00
29.28,4.06,53.40,216.00
29.31,4.06,51.80,210.00
29.34,4.06,53.10,216.00
29.37,4.04,129.80,522.00
29.37,4.06,52.20,212.00
29.40,4.06,53.90,216.00
29.43,4.06,51.50,210.00
29.46,4.06,53.40,216.00
29.49,4.04,129.20,522.00
29.49,4.06,52.90,212.00
29.52,4.06,53.90,216.00
29.55,4.06,52.60,216.00
29.58,4.06,54.40,216.00
29.61,4.04,128.70,518.00
29.61,4.06,53.50,216.00
29.64,4.06,52.60,212.00
29.67,4.06,53.50,212.00
29.70,4.06,53.40,212.00
29.76,4.04,127.50,514.00
29.76,4.06,54.90,216.00
29.76,4.06,51.40,210.00
29.79,4.06,53.50,216.00
29.82,4.06,53.10,216.00
29.85,4.04,128.80,514.00
29.85,4.06,52.90,210.00
29.88,4.06,53.40,220.00
29.91,4.06,53.40,216.00
29.94,4.06,51.40,210.00
29.97,4.04,131.40,530.00
30.00,4.06,53.10,216.00
30.00,4.06,53.60,216.00
30.03,4.06,52.10,210.00
30.06,4.06,53.70,216.00
30.09,4.04,129.30,522.00
30.09,4.06,51.50,210.00
30.12,4.06,52.90,212.00
30.15,4.06,52.80,212.00
30.18,4.06,53.80,220.00
30.21,4.04,126.90,508.00
30.21,4.06,53.90,216.00
30.24,4.06,53.30,216.00
30.27,4.06,51.70,210.00
30.30,4.06,52.20,212.00
30.33,4.04,131.00,528.00
30.33,4.06,54.40,220.00
30.36,4.06,51.50,206.00
30.39,4.06,53.60,216.00
30.45,4.06,53.10,216.00
30.45,4.04,129.20,522.00
30.45,4.06,51.90,210.00
30.48,4.06,53.10,216.00
30.51,4.06,54.90,220.00
30.54,4.06,51.20,206.00
30.57,4.04,128.70,518.00
30.58,4.06,51.90,210.00
30.60,4.06,53.10,216.00
30.63,4.06,51.90,210.00
30.66,4.06,53.00,216.00
30.69,4.04,130.40,522.00
30.69,4.06,51.20,210.00
30.72,4.06,54.00,216.00
30.75,4.06,51.70,210.00
30.78,4.06,53.40,216.00
30.87,4.04,129.60,522.00
30.87,4.06,53.20,216.00
30.87,4.06,54.70,220.00
30.88,4.06,52.20,212.00
30.90,4.06,53.80,216.00
30.93,4.04,129.10,522.00
30.93,4.06,53.50,216.00
30.96,4.06,52.50,212.00
30.99,4.06,53.00,216.00
31.02,4.06,54.10,216.00
31.05,4.04,127.40,514.00
31.05,4.06,54.20,216.00
31.08,4.06,51.70,210.00
31.11,4.06,53.60,216.00
31.14,4.06,52.90,212.00
31.17,4.03,128.70,514.00
31.17,4.06,53.50,212.00
31.20,4.06,53.40,220.00
31.23,4.06,54.70,216.00
31.26,4.06,51.60,210.00
31.29,4.04,131.60,530.00
31.29,4.06,52.90,212.00
31.32,4.06,53.40,212.00
31.35,4.06,52.40,210.00
31.38,4.06,53.80,220.00
31.41,4.04,130.80,528.00
31.42,4.06,51.30,206.00
31.44,4.06,53.20,216.00
31.47,4.06,53.00,216.00
31.50,4.06,53.50,216.00
31.53,4.04,127.90,508.00
31.53,4.06,53.60,216.00
31.56,4.06,53.70,216.00
31.59,4.06,51.70,210.00
31.62,4.06,53.10,216.00
31.65,4.04,128.30,518.00
31.65,4.06,54.00,220.00
31.68,4.06,51.70,206.00
31.71,4.06,53.80,216.00
31.74,4.06,53.10,216.00
31.77,4.04,127.30,512.00
31.77,4.06,52.10,210.00
31.80,4.06,52.70,212.00
31.83,4.06,54.60,220.00
31.86,4.06,51.50,206.00
31.89,4.04,130.70,518.00
31.89,4.06,53.00,216.00
31.92,4.06,52.40,212.00
31.95,4.06,51.80,210.00
31.98,4.06,52.80,212.00
32.01,4.04,132.50,522.00
32.04,4.06,51.00,206.00
32.04,4.06,53.60,216.00
32.07,4.06,52.30,212.00
32.10,4.06,52.70,212.00
32.13,4.04,126.40,508.00
32.13,4.06,53.10,216.00
32.16,4.06,54.90,220.00
32.19,4.06,51.40,210.00
32.22,4.06,53.70,216.00
32.25,4.04,127.50,514.00
32.25,4.06,53.50,216.00
32.28,4.06,51.80,210.00
32.31,4.06,52.90,212.00
32.37,4.06,54.80,220.00
32.37,4.04,129.60,514.00
32.37,4.06,53.80,216.00
32.40,4.06,52.00,210.00
32.43,4.06,53.50,216.00
32.46,4.06,52.20,212.00
32.49,4.04,130.70,514.00
32.49,4.06,53.80,216.00
32.52,4.06,53.00,216.00
32.55,4.06,54.60,216.00
32.58,4.06,51.40,210.00
32.61,4.04,128.50,518.00
32.61,4.06,52.60,212.00
32.64,4.06,53.30,212.00
32.67,4.06,53.30,212.00
32.70,4.07,53.20,220.00
32.73,4.04,129.90,518.00
32.73,4.06,51.30,206.00
32.76,4.06,53.20,216.00
32.79,4.06,53.00,216.00
32.82,4.06,53.20,216.00
32.85,4.04,130.10,514.00
32.85,4.06,53.70,220.00
32.88,4.06,53.40,216.00
32.91,4.06,51.60,210.00
32.94,4.06,53.30,216.00
32.97,4.05,128.50,518.00
32.97,4.06,53.50,216.00
33.00,4.06,52.10,210.00
33.03,4.06,53.90,216.00
33.06,4.06,53.40,216.00
33.09,4.04,126.40,508.00
33.09,4.06,52.80,212.00
33.13,4.06,53.10,216.00
33.15,4.06,54.10,220.00
33.18,4.06,51.60,206.00
33.21,4.04,131.70,518.00
33.21,4.06,53.30,216.00
33.24,4.06,51.80,210.00
33.27,4.06,52.10,210.00
33.30,4.06,53.10,216.00
33.33,4.04,133.00,522.00
33.33,4.06,51.40,206.00
33.36,4.06,53.70,216.00
33.39,4.06,52.90,212.00
33.42,4.06,52.60,212.00
33.48,4.04,126.60,508.00
33.48,4.06,53.00,216.00
33.48,4.06,55.10,220.00
33.51,4.06,51.30,206.00
33.54,4.05,53.70,216.00
33.57,4.04,127.20,512.00
33.57,4.06,53.10,216.00
33.60,4.06,51.60,210.00
33.63,4.06,52.90,212.00
33.66,4.06,54.60,220.00
33.72,4.04,130.00,514.00
33.72,4.06,53.80,216.00
33.72,4.06,52.00,210.00
33.76,4.06,53.50,216.00
33.78,4.06,51.90,210.00
33.81,4.04,130.70,528.00
33.84,4.06,54.80,220.00
33.84,4.06,52.30,212.00
33.87,4.06,53.60,216.00
33.90,4.06,51.70,210.00
33.93,4.04,127.40,514.00
33.93,4.06,52.40,212.00
33.96,4.06,53.00,212.00
33.99,4.06,53.90,212.00
34.02,4.06,52.60,216.00
34.05,4.04,129.10,518.00
34.05,4.06,51.70,210.00
34.08,4.06,53.80,220.00
34.11,4.06,52.80,212.00
34.14,4.06,53.50,212.00
34.20,4.04,131.10,512.00
34.20,4.06,53.70,220.00
34.20,4.06,55.00,220.00
34.23,4.06,51.70,210.00
34.26,4.06,53.50,216.00
34.29,4.05,131.00,528.00
34.29,4.06,53.40,216.00
34.32,4.06,52.60,210.00
34.35,4.06,54.00,216.00
34.38,4.06,53.40,216.00
34.41,4.04,127.10,512.00
34.41,4.06,53.10,216.00
34.44,4.06,53.00,216.00
34.47,4.05,53.80,216.00
34.50,4.06,52.10,206.00
34.53,4.04,129.20,518.00
34.53,4.06,53.60,216.00
34.56,4.06,51.50,210.00
34.59,4.06,52.70,212.00
34.62,4.06,53.20,216.00
34.65,4.04,131.80,522.00
34.65,4.06,51.80,206.00
34.68,4.06,53.90,220.00
34.71,4.06,53.50,216.00
34.80,4.06,51.70,210.00
34.80,4.04,126.20,508.00
34.80,4.06,52.90,212.00
34.80,4.06,54.90,220.00
34.83,4.06,51.30,206.00
34.86,4.06,53.40,216.00
34.89,4.04,128.50,518.00
34.89,4.06,52.50,212.00
34.95,4.06,51.70,210.00
34.95,4.06,52.80,212.00
34.98,4.06,55.00,220.00
35.01,4.04,128.70,508.00
35.01,4.06,54.00,216.00
35.04,4.06,52.30,212.00
35.07,4.06,52.70,212.00
35.10,4.06,51.70,210.00
35.13,4.04,130.50,524.00
35.13,4.06,55.00,220.00
35.16,4.06,51.40,210.00
35.19,4.06,53.70,216.00
35.22,4.06,51.80,210.00
35.25,4.04,128.30,518.00
35.25,4.06,51.80,210.00
35.29,4.06,52.90,212.00
35.31,4.06,54.40,220.00
35.34,4.06,52.50,212.00
35.37,4.04,128.80,518.00
35.37,4.06,51.60,210.00
35.40,4.06,53.40,216.00
35.43,4.06,52.60,212.00
35.46,4.06,53.10,212.00
35.49,4.04,131.30,514.00
35.49,4.06,52.70,216.00
35.55,4.06,54.80,216.00
35.55,4.06,51.50,210.00
35.58,4.06,53.40,216.00
35.61,4.05,131.50,530.00
35.61,4.05,53.20,212.00
35.64,4.07,53.30,212.00
35.67,4.06,53.60,220.00
35.70,4.06,55.20,216.00
35.73,4.04,126.60,512.00
35.73,4.06,53.20,216.00
35.76,4.06,52.90,212.00
35.79,4.06,53.30,216.00
35.82,4.06,52.40,210.00
35.85,4.04,129.00,522.00
35.85,4.06,53.40,216.00
35.88,4.06,51.80,210.00
35.91,4.06,53.10,216.00
35.94,4.06,53.00,216.00
35.97,4.04,132.50,522.00
35.97,4.06,51.80,206.00
36.00,4.06,54.00,216.00
36.03,4.06,53.40,216.00
36.06,4.06,51.50,210.00
36.09,4.04,130.60,524.00
36.09,4.06,52.70,212.00
36.12,4.06,53.90,220.00
36.15,4.06,51.60,206.00
36.18,4.06,53.60,216.00
36.21,4.04,128.60,518.00
36.21,4.06,51.80,210.00
36.24,4.06,52.30,212.00
36.27,4.06,52.80,212.00
36.30,4.06,55.30,220.00
36.33,4.04,127.00,504.00
36.33,4.06,53.60,216.00
36.36,4.06,53.00,216.00
36.39,4.06,52.70,212.00
36.42,4.06,51.80,210.00
36.45,4.04,130.70,528.00
36.45,4.06,55.00,220.00
36.48,4.06,51.40,210.00
36.51,4.06,53.60,216.00
36.54,4.06,52.30,212.00
36.57,4.04,128.20,518.00
36.57,4.06,51.80,210.00
36.60,4.06,53.10,216.00
36.63,4.06,54.80,220.00
36.66,4.06,51.50,210.00
36.69,4.04,129.00,518.00
36.69,4.06,51.70,210.00
36.72,4.06,53.50,216.00
36.75,4.06,51.90,210.00
36.78,4.06,53.00,216.00
36.81,4.04,132.70,522.00
36.81,4.06,52.40,212.00
36.84,4.06,53.80,216.00
36.87,4.06,51.80,210.00
36.90,4.06,53.70,216.00
36.93,4.04,130.60,524.00
36.93,4.06,52.80,212.00
36.96,4.06,53.60,216.00
36.99,4.06,52.60,216.00
37.02,4.06,54.80,216.00
37.05,4.04,125.90,508.00
37.05,4.06,53.50,216.00
37.08,4.06,52.70,212.00
37.14,4.06,53.20,212.00
37.14,4.06,53.40,212.00
37.17,4.04,128.60,518.00
37.17,4.06,54.90,216.00
37.20,4.06,51.50,210.00
37.23,4.06,53.30,216.00
37.26,4.06,53.00,216.00
37.29,4.04,129.50,508.00
37.29,4.06,52.40,210.00
37.32,4.07,53.80,216.00
37.35,4.06,53.40,216.00
37.38,4.06,51.80,210.00
37.41,4.04,130.60,524.00
37.41,4.06,53.20,216.00
37.44,4.06,53.60,220.00
37.47,4.06,52.00,206.00
37.50,4.06,53.80,216.00
37.53,4.04,127.30,512.00
37.53,4.06,51.50,210.00
37.56,4.06,52.90,212.00
37.59,4.06,52.90,212.00
37.62,4.06,54.30,220.00
37.65,4.04,127.00,508.00
37.65,4.06,53.70,220.00
37.68,4.06,53.20,216.00
37.71,4.06,51.90,210.00
37.74,4.06,52.10,210.00
37.77,4.04,131.20,528.00
37.77,4.06,54.80,220.00
37.80,4.06,51.40,206.00
37.86,4.06,53.60,216.00
37.86,4.06,52.90,212.00
37.89,4.05,130.10,524.00
37.89,4.06,51.80,210.00
37.92,4.06,53.00,216.00
37.95,4.06,55.00,220.00
37.98,4.06,51.20,210.00
38.01,4.04,128.90,518.00
38.01,4.06,52.10,210.00
38.04,4.06,53.20,216.00
38.07,4.06,51.90,210.00
38.10,4.06,53.00,216.00
38.13,4.04,131.10,522.00
38.13,4.06,51.80,212.00
38.16,4.06,53.80,216.00
38.19,4.06,51.80,210.00
38.22,4.06,53.50,216.00
38.25,4.04,130.00,524.00
38.25,4.06,53.10,216.00
38.28,4.06,54.90,216.00
38.31,4.06,52.70,212.00
38.34,4.06,53.90,216.00
38.40,4.04,124.80,502.00
38.40,4.06,53.60,216.00
38.40,4.06,52.50,212.00
38.43,4.06,53.20,212.00
38.46,4.06,53.40,212.00
38.49,4.04,127.90,514.00
38.49,4.06,55.00,216.00
38.52,4.06,51.50,210.00
38.55,4.06,53.40,216.00
38.58,4.06,52.80,212.00
38.61,4.04,130.00,512.00
38.61,4.06,53.10,212.00
38.64,4.06,53.90,220.00
38.67,4.06,55.00,216.00
38.70,4.06,51.30,206.00
38.73,4.04,131.60,530.00
38.73,4.06,52.90,212.00
38.76,4.06,53.40,216.00
38.79,4.06,52.50,210.00
38.85,4.06,54.10,216.00
38.85,4.04,128.90,518.00
38.85,4.06,51.80,210.00
38.88,4.06,53.10,216.00
38.91,4.06,53.00,212.00
38.94,4.06,54.30,220.00
38.97,4.04,127.40,512.00
38.97,4.06,53.90,216.00
39.00,4.06,53.90,220.00
39.03,4.06,51.80,210.00
39.06,4.06,53.00,216.00
39.09,4.04,130.20,524.00
39.09,4.06,54.50,220.00
39.12,4.06,51.70,206.00
39.15,4.06,53.60,216.00
39.18,4.06,53.20,216.00
39.21,4.04,129.10,522.00
39.21,4.06,51.90,210.00
39.27,4.06,53.20,216.00
39.27,4.06,54.60,220.00
39.30,4.06,51.30,206.00
39.33,4.04,127.30,512.00
39.33,4.06,52.60,212.00
39.36,4.06,52.90,212.00
39.39,4.06,51.50,210.00
39.42,4.06,52.80,212.00
39.45,4.04,130.40,524.00
39.45,4.06,51.40,210.00
39.48,4.06,53.70,216.00
39.51,4.06,51.70,210.00
39.54,4.06,53.20,216.00
39.57,4.04,129.70,522.00
39.57,4.06,53.00,216.00
39.60,4.06,54.70,220.00
39.63,4.06,51.70,212.00
39.66,4.06,53.80,216.00
39.72,4.04,128.90,518.00
39.75,4.06,53.70,216.00
39.75,4.06,52.40,212.00
39.75,4.06,53.00,216.00
39.78,4.06,54.40,216.00
39.81,4.04,127.50,518.00
39.81,4.06,54.10,216.00
39.84,4.06,51.80,210.00
39.87,4.06,53.70,216.00
39.90,4.06,52.90,212.00
39.93,4.04,129.30,512.00
39.93,4.06,53.50,212.00
39.96,4.06,53.00,220.00
39.99,4.06,55.00,216.00
40.02,4.06,51.60,210.00
40.05,4.04,131.50,530.00
40.08,4.06,53.00,216.00
40.08,4.06,53.40,212.00
40.11,4.06,53.10,212.00
40.14,4.06,53.70,220.00
40.17,4.04,128.70,518.00
40.17,4.06,51.50,210.00
40.20,4.06,53.40,216.00
40.23,4.06,53.30,216.00
40.26,4.06,53.30,216.00
40.29,4.04,126.90,508.00
40.29,4.06,53.80,216.00
40.32,4.06,53.50,216.00
40.35,4.06,51.70,210.00
40.38,4.06,53.10,216.00
40.41,4.04,130.70,528.00
40.41,4.06,54.20,216.00
40.44,4.06,51.80,206.00
40.47,4.06,53.90,216.00
40.50,4.06,53.20,216.00
40.53,4.04,128.40,518.00
40.53,4.06,52.60,212.00
40.56,4.06,53.00,216.00
40.59,4.06,54.60,220.00
40.62,4.06,51.40,206.00
40.65,4.04,128.60,518.00
40.65,4.06,52.80,212.00
40.68,4.06,52.40,212.00
40.71,4.06,51.80,210.00
40.74,4.06,53.20,216.00
40.77,4.04,130.40,524.00
40.77,4.06,51.00,206.00
40.80,4.06,53.80,216.00
40.86,4.06,52.50,212.00
40.86,4.06,53.00,216.00
40.89,4.04,129.50,522.00
40.89,4.06,52.80,212.00
40.92,4.06,54.80,220.00
40.95,4.06,51.50,210.00
40.98,4.06,53.90,216.00
41.01,4.04,129.90,524.00
41.01,4.06,53.50,216.00
41.04,4.06,51.90,210.00
41.07,4.06,53.10,216.00
41.10,4.06,54.60,220.00
41.13,4.04,126.40,512.00
41.13,4.06,54.00,216.00
41.16,4.06,52.00,210.00
41.19,4.06,53.70,216.00
41.22,4.06,52.40,212.00
41.25,4.04,127.60,514.00
41.25,4.06,54.00,216.00
41.28,4.06,52.80,216.00
41.31,4.06,54.30,216.00
41.34,4.06,51.40,210.00
41.37,4.04,131.60,530.00
41.37,4.06,52.70,212.00
41.40,4.05,53.40,212.00
41.43,4.06,53.00,212.00
41.46,4.06,53.10,216.00
41.49,4.04,128.90,514.00
41.49,4.06,51.60,210.00
41.52,4.06,53.40,216.00
41.55,4.06,53.10,216.00
41.58,4.06,53.50,216.00
41.61,4.04,128.50,512.00
41.61,4.06,53.50,216.00
41.64,4.06,53.60,216.00
41.67,4.06,51.80,210.00
41.70,4.06,53.20,216.00
