Time_s,Voltage_V,Current_mA,Power_mW
20.82,4.02,77.90,312.00
20.85,4.02,75.40,302.00
20.90,4.02,76.80,322.00
20.91,3.99,143.30,286.00
20.91,4.02,73.20,318.00
20.94,4.02,75.60,302.00
20.96,4.01,74.30,298.00
20.99,4.02,76.90,308.00
21.02,3.99,221.30,560.00
21.03,4.02,82.60,312.00
21.05,4.02,70.80,294.00
21.08,4.02,80.20,314.00
21.11,4.02,73.20,294.00
21.15,3.99,197.20,790.00
21.15,4.02,70.70,282.00
21.18,4.01,80.80,324.00
21.20,4.02,74.20,298.00
21.23,4.02,80.00,318.00
21.26,3.99,121.80,488.00
21.27,4.01,78.50,314.00
21.30,4.02,72.90,292.00
21.32,4.02,79.40,318.00
21.35,4.02,74.30,298.00
21.39,4.00,203.30,354.00
21.39,4.02,76.40,292.00
21.44,4.01,75.90,324.00
21.45,4.02,72.60,292.00
21.48,4.02,78.10,314.00
21.50,4.00,238.60,954.00
21.51,4.01,74.20,328.00
21.53,4.02,80.30,298.00
21.56,4.02,73.10,312.00
21.59,4.02,84.20,308.00
21.62,4.00,154.60,620.00
21.62,4.01,79.90,322.00
21.65,4.02,72.10,288.00
21.68,4.01,82.60,330.00
21.71,4.02,73.10,298.00
21.74,3.99,143.20,446.00
21.75,4.02,75.00,292.00
21.77,4.02,80.80,324.00
21.80,4.02,72.70,292.00
21.83,4.01,78.40,314.00
21.86,4.00,229.00,314.00
21.87,4.02,78.40,334.00
21.92,4.02,76.80,294.00
21.95,4.01,76.50,318.00
21.96,4.02,72.50,292.00
21.98,4.00,208.90,822.00
21.99,4.02,75.10,302.00
22.01,4.02,76.30,318.00
22.07,4.02,77.40,288.00
22.08,4.02,73.30,318.00
22.10,4.00,216.30,858.00
22.11,4.01,73.70,294.00
22.14,4.01,77.60,312.00
22.16,4.02,72.60,292.00
22.19,4.01,83.10,308.00
22.22,4.00,158.40,376.00
22.23,4.01,80.50,314.00
22.28,4.02,73.10,292.00
22.29,4.01,79.70,318.00
22.32,4.02,71.20,286.00
22.35,4.00,235.10,322.00
22.35,4.02,74.50,308.00
22.37,4.01,76.80,314.00
22.40,4.02,74.60,292.00
22.43,4.01,81.60,328.00
22.46,4.00,197.50,790.00
22.47,4.01,78.60,314.00
22.49,4.02,73.50,294.00
22.52,4.02,80.30,330.00
22.55,4.02,75.30,288.00
22.58,4.00,146.30,970.00
22.58,4.01,72.00,288.00
22.61,4.01,79.50,318.00
22.64,4.02,74.60,298.00
22.67,4.01,75.90,304.00
22.70,4.00,199.00,334.00
22.70,4.02,73.30,318.00
22.73,4.02,82.40,298.00
22.76,4.01,74.70,298.00
22.79,4.02,78.00,314.00
22.82,4.00,235.10,938.00
22.82,4.01,80.00,304.00
22.85,4.02,73.10,312.00
22.88,4.02,83.10,308.00
22.91,4.01,74.50,298.00
22.95,3.99,172.50,692.00
22.95,4.02,72.90,292.00
22.97,4.02,81.50,328.00
23.00,4.02,72.80,298.00
23.03,4.02,79.80,314.00
23.06,4.00,138.00,468.00
23.06,4.01,81.70,324.00
23.09,4.02,71.00,286.00
23.12,4.02,79.50,318.00
23.15,4.02,72.70,292.00
23.18,4.00,230.60,358.00
23.19,4.02,73.40,288.00
23.22,4.02,78.90,334.00
23.25,4.02,72.80,292.00
23.27,4.01,78.10,312.00
23.30,4.00,225.90,902.00
23.30,4.02,78.70,314.00
23.33,4.02,76.30,294.00
23.36,4.01,74.60,312.00
23.39,4.02,78.20,294.00
23.42,4.00,155.90,622.00
23.42,4.01,73.10,292.00
23.45,4.01,75.60,302.00
23.48,4.02,76.80,308.00
23.54,4.02,75.50,328.00
23.55,4.00,154.70,294.00
23.55,4.02,73.30,314.00
23.58,4.02,76.20,304.00
23.60,4.01,74.20,298.00
23.63,4.02,77.20,308.00
23.66,4.00,228.60,910.00
23.66,4.02,82.90,314.00
23.69,4.02,71.20,298.00
23.72,4.01,80.00,314.00
23.75,4.02,72.00,288.00
23.78,3.99,207.40,830.00
23.79,4.02,70.90,286.00
23.82,4.01,82.50,330.00
23.85,4.02,74.20,298.00
23.87,4.02,78.60,318.00
23.90,3.99,141.00,564.00
23.90,4.01,80.70,324.00
23.93,4.02,73.30,294.00
23.96,4.02,78.70,314.00
23.99,4.02,73.20,294.00
24.02,3.99,191.80,410.00
24.02,4.02,74.90,292.00
24.05,4.01,78.80,318.00
24.08,4.02,71.40,286.00
24.14,4.01,81.30,324.00
24.14,4.00,118.30,476.00
24.14,4.01,78.30,334.00
24.17,4.02,76.10,292.00
24.20,4.01,76.00,318.00
24.23,4.01,80.40,294.00
24.26,3.99,181.40,724.00
24.26,4.02,75.40,302.00
24.29,4.02,75.30,302.00
24.32,4.01,78.20,292.00
24.38,4.02,73.60,318.00
24.38,3.99,153.90,302.00
24.39,4.01,73.90,308.00
24.41,4.02,75.40,302.00
24.44,4.01,74.40,298.00
24.47,4.01,79.40,318.00
24.50,4.00,225.40,364.00
24.50,4.01,80.70,298.00
24.54,4.02,73.10,302.00
24.56,4.02,78.60,314.00
24.59,4.02,71.60,288.00
24.62,3.99,235.80,940.00
24.63,4.02,72.00,288.00
24.66,4.02,81.40,314.00
24.68,4.02,71.30,286.00
24.71,4.01,81.80,324.00
24.75,4.00,159.60,638.00
24.75,4.01,81.40,324.00
24.80,4.02,71.70,288.00
24.80,4.02,78.80,314.00
24.83,4.02,74.90,294.00
24.86,3.99,160.50,522.00
24.87,4.02,75.20,292.00
24.90,4.02,78.80,314.00
24.92,4.02,72.60,292.00
24.96,4.01,79.00,318.00
24.98,4.00,230.10,328.00
24.99,4.02,79.50,328.00
25.02,4.02,75.20,288.00
25.05,4.01,75.60,324.00
25.07,4.01,72.50,292.00
25.10,4.00,188.70,744.00
25.10,4.02,74.40,298.00
25.13,4.01,75.80,304.00
25.16,4.02,79.20,298.00
25.19,4.02,73.70,318.00
25.22,4.00,159.00,636.00
25.22,4.01,75.40,302.00
25.25,4.02,77.70,312.00
25.28,4.02,74.00,298.00
25.31,4.01,79.50,318.00
25.34,4.00,181.80,456.00
25.34,4.02,82.40,304.00
25.37,4.02,74.30,302.00
25.40,4.02,76.80,308.00
25.43,4.02,73.50,294.00
25.47,3.99,241.40,960.00
25.47,4.02,72.40,312.00
25.49,4.01,79.60,308.00
25.52,4.02,73.80,298.00
25.55,4.01,80.60,322.00
25.58,3.99,177.80,712.00
25.58,4.01,82.00,328.00
25.61,4.02,72.30,288.00
25.64,4.02,80.20,314.00
25.67,4.02,72.60,288.00
25.70,3.99,147.70,620.00
25.70,4.02,72.60,292.00
25.73,4.01,81.70,328.00
25.76,4.02,72.50,292.00
25.79,4.02,78.60,314.00
25.82,4.00,220.70,396.00
25.82,4.02,78.40,322.00
25.85,4.02,75.40,292.00
25.88,4.01,79.70,318.00
25.91,4.02,71.90,288.00
25.94,4.00,238.80,950.00
25.95,4.02,73.70,294.00
25.98,4.02,79.60,330.00
26.01,4.02,74.50,282.00
26.03,4.01,75.80,318.00
26.06,4.00,165.90,662.00
26.06,4.01,78.30,314.00
26.09,4.02,73.60,294.00
26.12,4.02,75.80,304.00
26.15,4.01,79.00,298.00
26.18,3.99,151.10,564.00
26.18,4.01,80.60,298.00
26.21,4.01,76.90,308.00
26.24,4.02,76.30,304.00
26.27,4.01,73.40,294.00
26.30,3.99,235.30,350.00
26.30,4.02,74.50,322.00
26.36,4.01,80.60,298.00
26.36,4.02,73.60,308.00
26.39,4.02,76.30,304.00
26.42,4.00,205.60,820.00
26.45,4.01,79.10,318.00
26.45,4.02,72.30,292.00
26.51,4.02,82.70,308.00
26.51,4.02,72.70,298.00
26.57,3.99,244.50,970.00
26.57,4.02,71.40,286.00
26.57,4.01,81.70,328.00
26.60,4.02,72.50,292.00
26.63,4.01,79.70,318.00
26.66,3.99,176.90,502.00
26.66,4.02,81.90,324.00
26.69,4.02,75.20,292.00
26.72,4.02,80.90,324.00
26.75,4.02,73.00,292.00
26.78,3.99,238.60,948.00
26.78,4.02,73.20,292.00
26.83,4.02,79.70,324.00
26.84,4.02,75.80,294.00
26.87,4.01,79.80,322.00
26.90,3.99,182.20,728.00
26.91,4.02,80.60,324.00
26.93,4.02,73.70,294.00
26.96,4.02,79.10,330.00
27.01,4.01,74.90,286.00
27.02,4.00,143.40,658.00
27.03,4.01,73.70,294.00
27.06,4.02,78.00,314.00
27.08,4.02,74.40,298.00
27.11,4.02,76.00,304.00
27.14,3.99,220.50,462.00
27.14,4.02,72.10,312.00
27.17,4.02,80.60,298.00
27.20,4.01,77.10,308.00
27.23,4.02,75.80,304.00
27.26,4.00,237.50,944.00
27.26,4.01,79.10,318.00
27.29,4.02,74.20,318.00
27.33,4.02,80.30,298.00
27.39,4.01,73.20,302.00
27.39,3.99,87.70,350.00
27.39,4.02,72.80,292.00
27.42,4.01,79.90,322.00
27.45,4.02,72.10,288.00
27.48,4.02,81.40,318.00
27.50,4.00,145.90,590.00
27.51,4.01,79.00,322.00
27.53,4.02,71.50,286.00
27.56,4.01,83.20,334.00
27.66,4.02,71.90,288.00
27.66,4.00,156.40,622.00
27.66,4.02,74.30,294.00
27.66,4.02,79.60,324.00
27.69,4.02,76.20,292.00
27.72,4.01,78.40,314.00
27.75,4.00,211.60,842.00
27.75,4.01,80.10,322.00
27.77,4.02,74.00,298.00
27.81,4.02,78.70,330.00
27.87,4.02,76.80,294.00
27.87,3.99,80.00,322.00
27.87,4.02,71.50,286.00
27.89,4.01,80.00,322.00
27.95,4.02,74.50,298.00
27.96,4.02,77.10,308.00
28.00,4.00,175.30,848.00
28.00,4.02,75.40,328.00
28.02,4.02,80.80,298.00
28.04,4.01,76.90,308.00
28.07,4.02,75.80,304.00
28.11,4.00,233.90,930.00
28.11,4.02,78.50,294.00
28.14,4.02,72.80,314.00
28.16,4.01,81.00,302.00
28.19,4.01,77.30,308.00
28.22,4.00,191.50,764.00
28.22,4.01,74.00,298.00
28.25,4.01,78.80,314.00
28.28,4.02,74.20,318.00
28.31,4.02,80.30,294.00
28.34,3.99,141.80,684.00
28.35,4.02,78.20,314.00
28.37,4.02,72.10,288.00
28.40,4.01,79.10,318.00
28.43,4.02,72.40,292.00
28.46,4.00,211.40,524.00
28.46,4.02,71.40,288.00
28.49,4.01,79.90,318.00
28.52,4.02,72.90,292.00
28.55,4.01,81.50,328.00
28.58,3.99,237.50,944.00
28.59,4.01,79.30,318.00
28.61,4.02,74.30,298.00
28.64,4.02,80.10,318.00
28.67,4.02,74.60,292.00
28.73,3.99,174.80,698.00
28.73,4.02,72.70,292.00
28.76,4.01,77.80,312.00
28.76,4.02,73.10,292.00
28.79,4.02,81.50,334.00
28.82,4.00,139.50,944.00
28.83,4.01,78.20,322.00
28.85,4.01,71.40,286.00
28.88,4.02,79.80,322.00
28.92,4.02,72.90,292.00
28.94,4.00,234.40,512.00
28.94,4.01,76.80,302.00
28.98,4.01,75.60,314.00
29.00,4.02,79.90,294.00
29.03,4.01,78.20,314.00
29.06,4.00,216.80,862.00
29.07,4.02,76.50,308.00
29.09,4.02,76.80,308.00
29.15,4.02,74.50,322.00
29.16,4.02,80.50,298.00
29.18,3.99,227.70,908.00
29.18,4.02,74.30,298.00
29.21,4.01,75.40,302.00
29.24,4.02,77.90,312.00
29.27,4.02,73.70,318.00
29.33,4.00,176.90,606.00
29.33,4.01,73.80,318.00
29.36,4.02,84.10,308.00
29.36,4.02,72.70,292.00
29.39,4.01,79.40,318.00
29.42,4.00,221.40,446.00
29.42,4.01,82.00,308.00
29.45,4.02,71.70,298.00
29.48,4.02,82.70,314.00
29.51,4.01,73.90,294.00
29.54,3.99,196.00,780.00
29.54,4.02,72.30,288.00
29.57,4.02,81.80,328.00
29.61,4.02,74.30,302.00
29.63,4.02,78.10,308.00
29.66,3.99,142.70,676.00
29.67,4.01,81.30,324.00
29.70,4.02,71.20,286.00
29.73,4.01,81.30,324.00
29.75,4.02,72.50,292.00
29.78,4.00,206.10,596.00
29.79,4.02,71.90,292.00
29.82,4.01,80.50,328.00
29.85,4.02,71.80,288.00
29.90,4.02,81.00,324.00
29.90,4.00,225.50,898.00
29.90,4.01,78.10,312.00
29.93,4.02,75.00,294.00
29.96,4.02,78.10,324.00
29.99,4.02,76.30,292.00
30.02,4.00,192.30,764.00
30.02,4.02,73.40,294.00
30.05,4.02,79.00,318.00
30.08,4.02,74.20,298.00
30.15,4.02,79.80,334.00
30.18,4.00,151.10,294.00
30.18,4.01,77.00,318.00
30.18,4.01,71.80,288.00
30.21,4.01,80.30,322.00
30.23,4.02,74.40,298.00
30.26,3.99,232.40,658.00
30.27,4.02,77.40,302.00
30.30,4.01,74.80,324.00
30.33,4.02,80.60,298.00
30.35,4.01,77.40,312.00
30.38,4.00,220.30,874.00
30.38,4.02,75.80,304.00
30.41,4.02,77.20,308.00
30.45,4.02,74.00,322.00
30.47,4.02,81.00,302.00
30.50,3.99,173.10,688.00
30.53,4.02,74.60,298.00
30.53,4.01,75.30,302.00
30.56,4.02,78.00,312.00
30.59,4.02,73.80,318.00
30.62,4.00,173.90,652.00
30.62,4.01,73.40,318.00
30.65,4.02,77.00,308.00
30.68,4.01,72.50,292.00
30.71,4.01,79.10,318.00
30.74,4.00,230.70,920.00
30.74,4.02,82.50,312.00
30.77,4.02,71.40,298.00
30.80,4.02,80.10,312.00
30.83,4.02,74.10,298.00
30.86,3.99,195.90,784.00
30.86,4.02,72.00,288.00
30.89,4.02,81.60,328.00
30.92,4.02,74.10,304.00
30.95,4.02,78.10,304.00
30.98,4.00,143.20,498.00
30.98,4.01,80.60,324.00
31.01,4.02,72.00,288.00
31.04,4.02,81.20,324.00
31.07,4.02,72.50,292.00
31.11,4.00,202.30,350.00
31.11,4.02,71.70,292.00
31.13,4.01,80.40,328.00
31.16,4.02,71.60,288.00
31.19,4.02,79.90,322.00
31.22,4.00,237.00,948.00
31.23,4.01,78.40,314.00
31.25,4.02,74.90,294.00
31.28,4.02,78.30,328.00
31.34,4.02,76.90,292.00
31.34,3.99,77.30,308.00
31.34,4.02,73.60,294.00
31.37,4.02,78.80,314.00
31.40,4.02,74.80,298.00
31.43,4.02,78.20,324.00
31.46,4.00,141.10,964.00
31.46,4.01,75.70,324.00
31.49,4.02,72.60,292.00
31.52,4.01,78.60,314.00
31.55,4.02,75.60,302.00
31.58,3.99,231.50,698.00
31.58,4.01,78.70,304.00
31.61,4.02,74.00,322.00
31.64,4.01,82.60,302.00
31.67,4.01,74.90,302.00
31.70,4.00,225.10,902.00
31.70,4.02,73.60,294.00
31.74,4.02,79.80,322.00
31.76,4.02,72.50,308.00
31.79,4.02,83.20,308.00
31.82,3.99,139.60,560.00
31.82,4.02,77.10,308.00
31.85,4.02,72.90,292.00
31.91,4.01,80.80,324.00
31.91,4.02,73.40,304.00
31.95,4.00,170.70,990.00
31.95,4.02,73.50,298.00
31.97,4.01,80.50,322.00
32.00,4.02,70.70,286.00
32.03,4.01,82.30,330.00
32.06,4.00,227.40,904.00
32.06,4.02,80.60,328.00
32.09,4.02,72.00,286.00
32.12,4.01,80.40,328.00
32.15,4.02,72.60,292.00
32.18,4.00,199.60,800.00
32.18,4.02,71.80,288.00
32.21,4.02,79.70,318.00
32.24,4.02,75.50,294.00
32.27,4.02,76.90,324.00
32.32,4.00,125.20,502.00
32.33,4.01,78.60,314.00
32.33,4.02,72.60,292.00
32.36,4.02,78.20,314.00
32.39,4.02,74.70,298.00
32.42,3.99,195.40,354.00
32.42,4.02,76.00,292.00
32.45,4.01,74.70,324.00
32.48,4.02,72.80,292.00
32.51,4.01,78.70,314.00
32.54,4.00,239.00,954.00
32.54,4.01,75.20,302.00
32.57,4.02,79.50,298.00
32.60,4.02,73.10,318.00
32.66,4.01,82.10,302.00
32.66,3.99,75.90,304.00
32.66,4.02,77.20,308.00
32.69,4.02,74.10,298.00
32.72,4.02,78.90,318.00
32.75,4.02,73.60,322.00
32.78,3.99,144.70,440.00
32.78,4.02,74.30,304.00
32.81,4.02,75.90,304.00
32.84,4.02,74.20,298.00
32.87,4.01,79.40,318.00
32.90,3.99,218.80,338.00
32.90,4.02,81.80,312.00
32.93,4.02,73.40,304.00
32.96,4.02,81.10,312.00
33.02,4.02,72.50,292.00
33.02,3.99,217.10,868.00
33.02,4.02,72.10,288.00
33.05,4.02,81.90,302.00
33.08,4.02,72.30,298.00
33.11,4.02,80.80,314.00
33.14,4.00,138.70,554.00
33.15,4.01,78.40,314.00
33.18,4.02,72.50,292.00
33.23,4.01,81.60,328.00
33.23,4.02,73.70,302.00
33.26,4.00,166.70,1000.00
33.26,4.02,73.40,294.00
33.29,4.01,80.40,322.00
33.32,4.02,71.10,286.00
33.35,4.01,81.50,328.00
33.38,4.00,224.10,594.00
33.38,4.02,81.50,324.00
33.41,4.02,71.50,286.00
33.44,4.01,78.80,322.00
33.47,4.02,72.70,292.00
33.50,3.99,206.50,826.00
33.53,4.02,71.00,286.00
33.53,4.02,79.20,318.00
33.57,4.02,74.40,298.00
33.59,4.02,77.80,314.00
33.62,3.99,143.70,514.00
33.62,4.01,81.10,324.00
33.65,4.02,72.40,292.00
33.68,4.02,78.40,314.00
33.71,4.02,72.50,292.00
33.74,4.00,196.80,360.00
33.74,4.02,72.40,286.00
33.77,4.02,80.90,328.00
33.80,4.02,71.00,286.00
33.83,4.01,81.50,328.00
33.86,4.00,224.90,888.00
33.86,4.01,78.70,314.00
33.89,4.02,74.60,294.00
33.92,4.02,80.40,328.00
33.95,4.02,76.20,292.00
33.98,4.00,175.70,704.00
33.98,4.01,73.40,294.00
34.01,4.02,78.50,314.00
34.07,4.02,73.00,292.00
34.07,4.01,80.90,328.00
34.13,4.00,139.10,934.00
34.13,4.01,80.10,322.00
34.13,4.02,71.10,286.00
34.16,4.02,79.70,318.00
34.19,4.02,72.90,292.00
34.22,3.99,218.70,360.00
34.22,4.02,73.90,288.00
34.25,4.01,80.10,334.00
34.28,4.02,77.00,292.00
34.31,4.02,77.80,312.00
34.34,4.00,228.60,914.00
34.34,4.02,78.10,314.00
34.37,4.02,74.00,288.00
34.40,4.02,78.30,324.00
34.43,4.02,75.50,292.00
34.46,3.99,154.70,620.00
34.46,4.02,71.50,286.00
34.49,4.01,80.80,324.00
34.52,4.02,73.10,292.00
34.55,4.02,81.20,334.00
34.58,4.00,155.90,412.00
34.58,4.02,77.40,322.00
34.61,4.02,72.60,292.00
34.64,4.01,78.40,314.00
34.67,4.01,72.10,288.00
34.70,4.00,237.00,944.00
34.70,4.02,76.00,302.00
34.74,4.02,76.00,318.00
34.76,4.02,76.70,292.00
34.79,4.01,78.50,314.00
34.82,4.00,202.50,810.00
34.83,4.02,78.20,314.00
34.86,4.01,74.40,298.00
34.88,4.02,79.30,322.00
34.92,4.02,75.20,288.00
34.94,4.00,147.00,594.00
34.94,4.01,72.20,288.00
34.97,4.02,80.30,322.00
35.00,4.02,72.90,292.00
35.03,4.01,78.10,312.00
35.06,3.99,183.60,370.00
35.06,4.02,75.30,314.00
35.09,4.01,79.00,292.00
35.12,4.01,78.90,318.00
35.15,4.02,74.80,298.00
35.18,4.00,241.00,960.00
35.18,4.01,75.60,294.00
35.21,4.02,76.80,322.00
35.24,4.02,78.10,294.00
35.27,4.01,76.00,324.00
35.30,3.99,178.30,714.00
35.30,4.01,79.10,318.00
35.33,4.02,74.50,298.00
35.36,4.02,76.50,304.00
35.39,4.01,77.30,292.00
35.42,4.00,140.30,560.00
35.42,4.01,80.40,294.00
35.45,4.01,77.40,312.00
35.48,4.02,74.80,302.00
35.51,4.02,76.70,308.00
35.54,4.00,212.50,344.00
35.54,4.02,74.10,314.00
35.57,4.02,79.50,298.00
35.60,4.01,79.30,318.00
35.63,4.02,73.60,294.00
35.66,4.00,236.90,944.00
35.66,4.02,76.30,304.00
35.69,4.02,75.50,314.00
35.72,4.01,77.30,288.00
35.75,4.01,73.80,318.00
35.78,3.99,163.80,656.00
35.79,4.01,75.40,302.00
35.82,4.02,76.00,304.00
35.85,4.02,74.40,298.00
35.88,4.01,80.50,298.00
35.91,3.99,151.60,512.00
35.91,4.01,81.20,298.00
35.93,4.01,76.90,308.00
35.96,4.01,75.40,302.00
35.99,4.01,73.50,294.00
36.02,3.99,235.90,330.00
36.02,4.02,74.80,322.00
36.05,4.01,78.90,292.00
36.08,4.01,73.30,312.00
36.11,4.02,75.70,304.00
36.14,4.00,207.20,826.00
36.15,4.02,76.90,308.00
36.17,4.02,73.20,292.00
36.20,4.02,81.40,302.00
36.23,4.02,72.20,308.00
36.26,3.99,153.70,636.00
36.26,4.01,74.10,298.00
36.30,4.02,78.60,314.00
36.33,4.02,72.80,292.00
36.35,4.01,80.30,322.00
36.38,3.99,178.00,452.00
36.38,4.01,81.50,302.00
36.41,4.02,74.30,304.00
36.44,4.02,76.10,304.00
36.47,4.01,74.50,298.00
36.50,3.99,231.40,914.00
36.50,4.02,72.50,292.00
36.53,4.02,82.30,304.00
36.56,4.02,73.50,308.00
36.59,4.01,81.60,312.00
36.62,3.99,180.30,720.00
36.62,4.01,79.20,318.00
36.65,4.02,72.30,288.00
36.68,4.02,81.40,298.00
36.71,4.02,72.80,304.00
36.77,4.00,149.10,596.00
36.77,4.01,73.90,298.00
36.77,4.01,77.70,312.00
36.82,4.01,72.90,292.00
36.84,4.01,80.50,322.00
36.87,4.00,206.20,410.00
36.88,4.01,82.00,304.00
36.90,4.02,73.40,298.00
36.92,4.02,79.00,318.00
36.95,4.02,71.60,288.00
36.98,3.99,242.40,964.00
36.98,4.02,72.10,288.00
37.02,4.02,83.60,308.00
37.04,4.02,71.10,292.00
37.07,4.02,80.40,318.00
37.10,3.99,166.10,666.00
37.10,4.01,79.00,318.00
37.13,4.02,71.50,286.00
37.19,4.01,81.90,328.00
37.19,4.02,74.30,304.00
37.22,3.99,153.80,970.00
37.22,4.02,73.30,294.00
37.25,4.01,80.50,322.00
37.28,4.02,72.00,288.00
37.31,4.01,80.90,324.00
37.34,3.99,214.20,348.00
37.34,4.02,80.70,318.00
37.37,4.02,71.60,288.00
37.40,4.01,81.70,324.00
37.43,4.02,71.30,286.00
37.46,3.99,218.00,868.00
37.46,4.01,71.20,286.00
37.49,4.01,79.80,322.00
37.52,4.02,74.20,298.00
37.55,4.02,80.80,322.00
37.58,4.00,145.50,662.00
37.58,4.01,80.80,324.00
37.61,4.02,73.20,294.00
37.64,4.01,79.40,318.00
37.67,4.02,73.10,292.00
37.70,4.00,183.10,524.00
37.70,4.02,74.20,292.00
37.73,4.01,80.60,330.00
37.76,4.01,70.90,286.00
37.79,4.02,79.70,318.00
37.82,3.99,234.00,930.00
37.85,4.01,80.50,322.00
37.86,4.02,74.10,292.00
37.88,4.02,79.30,334.00
37.91,4.01,77.30,294.00
37.94,3.99,189.50,756.00
37.94,4.02,73.40,294.00
37.97,4.02,79.90,322.00
38.00,4.02,74.30,288.00
38.03,4.02,78.00,328.00
38.06,3.99,143.10,632.00
38.06,4.02,77.20,318.00
38.09,4.02,71.70,288.00
38.12,4.02,80.10,322.00
38.15,4.02,74.40,298.00
38.18,4.00,209.00,482.00
38.18,4.02,75.20,286.00
38.24,4.01,75.80,318.00
38.24,4.02,73.30,294.00
38.30,4.01,78.70,314.00
38.30,3.99,224.70,894.00
38.30,4.01,77.20,308.00
38.33,4.02,77.50,294.00
38.36,4.02,73.80,312.00
38.39,4.02,79.10,294.00
38.42,3.99,172.30,688.00
38.42,4.02,73.40,294.00
38.45,4.02,76.20,304.00
38.48,4.02,75.90,304.00
38.51,4.02,76.80,322.00
38.54,4.00,152.00,586.00
38.54,4.01,73.80,322.00
38.57,4.02,74.10,298.00
38.60,4.01,77.50,312.00
38.63,4.02,74.60,298.00
38.66,4.00,216.70,422.00
38.66,4.02,79.50,298.00
38.69,4.02,72.70,314.00
38.72,4.02,81.20,298.00
38.75,4.01,76.60,308.00
38.78,3.99,193.20,764.00
38.78,4.02,74.30,298.00
38.82,4.02,77.70,312.00
38.85,4.02,75.00,324.00
38.87,4.02,79.80,294.00
38.90,4.00,174.00,694.00
38.90,4.01,73.90,294.00
38.93,4.01,76.60,308.00
38.96,4.02,77.00,308.00
38.99,4.01,74.50,298.00
39.02,4.00,180.20,544.00
39.02,4.02,73.40,318.00
39.05,4.02,82.60,302.00
39.08,4.01,75.00,302.00
39.11,4.01,77.00,308.00
39.14,4.00,235.40,386.00
39.14,4.02,78.30,314.00
39.17,4.02,73.60,318.00
39.20,4.02,81.30,302.00
39.23,4.01,74.10,312.00
39.26,4.00,186.60,744.00
39.26,4.01,75.70,304.00
39.29,4.02,77.20,308.00
39.32,4.02,74.00,322.00
39.35,4.01,78.90,292.00
39.38,4.00,140.20,694.00
39.38,4.02,82.60,302.00
39.41,4.01,74.80,298.00
39.44,4.02,76.60,308.00
39.48,4.02,74.40,298.00
39.50,4.00,209.80,512.00
39.50,4.02,71.90,312.00
39.53,4.01,81.10,302.00
39.56,4.01,77.70,312.00
39.59,4.02,74.80,298.00
39.62,3.99,239.50,950.00
39.62,4.02,77.90,312.00
39.65,4.02,74.80,324.00
39.69,4.02,78.70,288.00
39.71,4.01,73.30,314.00
39.74,4.00,199.00,792.00
39.74,4.01,74.70,298.00
39.77,4.02,76.40,304.00
39.80,4.02,73.40,294.00
39.83,4.01,81.40,304.00
39.86,4.00,145.70,656.00
39.86,4.02,81.90,312.00
39.89,4.01,75.50,302.00
39.92,4.01,77.40,312.00
39.95,4.01,72.70,292.00
39.98,3.99,221.00,466.00
39.98,4.02,74.20,324.00
40.01,4.02,80.00,294.00
40.04,4.01,73.50,308.00
40.07,4.02,75.90,304.00
40.10,4.00,210.80,838.00
40.10,4.01,78.20,314.00
40.13,4.02,73.00,292.00
40.16,4.01,82.30,304.00
40.19,4.02,72.70,304.00
40.22,3.99,155.00,692.00
40.22,4.01,73.00,292.00
40.25,4.01,79.10,318.00
40.28,4.02,72.70,292.00
40.31,4.01,80.80,324.00
40.34,3.99,174.70,602.00
40.34,4.02,82.60,314.00
40.37,4.01,74.30,302.00
40.40,4.02,76.70,308.00
40.46,4.01,73.80,294.00
40.46,4.00,175.60,704.00
40.46,4.02,72.80,312.00
40.52,4.01,82.40,304.00
40.52,4.02,73.50,304.00
40.55,4.01,81.60,314.00
40.58,3.99,183.40,730.00
40.58,4.01,80.50,322.00
40.61,4.02,72.10,288.00
40.65,4.02,82.60,304.00
40.67,4.02,72.60,298.00
40.77,3.99,147.30,698.00
40.79,4.02,74.30,294.00
40.79,4.01,78.50,314.00
40.80,4.02,72.60,292.00
40.81,4.01,81.80,328.00
40.82,3.99,202.90,564.00
40.83,4.02,78.40,314.00
40.86,4.02,73.30,294.00
40.88,4.01,80.50,322.00
40.94,4.02,71.10,286.00
40.94,3.99,235.00,934.00
40.94,4.02,72.30,288.00
41.00,4.02,81.30,314.00
41.00,4.02,71.50,288.00
41.03,4.01,79.20,322.00
41.06,3.99,165.40,658.00
41.06,4.01,80.30,322.00
41.09,4.02,71.30,286.00
41.12,4.02,82.60,330.00
41.15,4.02,74.20,302.00
41.18,3.99,151.50,698.00
41.18,4.02,73.20,294.00
41.21,4.01,80.70,324.00
41.24,4.02,72.40,292.00
41.27,4.02,80.70,324.00
41.31,4.00,214.40,524.00
41.31,4.01,81.40,324.00
41.33,4.02,72.00,288.00
41.36,4.01,79.70,322.00
41.39,4.01,71.40,286.00
41.42,3.99,221.30,882.00
41.42,4.02,71.30,286.00
41.45,4.01,79.30,318.00
41.48,4.02,74.10,298.00
41.54,4.01,79.50,318.00
41.55,3.99,145.30,294.00
41.55,4.01,79.70,318.00
41.57,4.02,73.10,292.00
41.63,4.02,81.90,328.00
41.63,4.02,72.90,292.00
41.66,4.00,178.50,908.00
41.67,4.02,73.10,302.00
41.69,4.01,80.30,322.00
41.72,4.02,70.90,286.00
41.75,4.01,82.00,328.00
