Time_s,Voltage_V,Current_mA,Power_mW
6.12,4.03,82.30,330.00
6.15,4.04,73.20,294.00
6.18,4.04,81.30,338.00
6.21,4.04,76.10,292.00
6.24,4.02,152.50,622.00
6.24,4.04,77.00,312.00
6.27,4.04,72.90,294.00
6.30,4.03,82.10,330.00
6.33,4.04,73.10,294.00
6.36,4.01,160.60,630.00
6.36,4.04,75.00,288.00
6.39,4.04,76.30,322.00
6.42,4.04,75.60,304.00
6.45,4.03,74.20,298.00
6.48,4.02,155.60,622.00
6.48,4.04,73.10,294.00
6.51,4.04,80.60,324.00
6.54,4.04,73.80,288.00
6.60,4.03,77.50,322.00
6.60,4.01,149.40,600.00
6.60,4.04,75.80,304.00
6.63,4.04,79.00,318.00
6.66,4.04,73.10,294.00
6.69,4.03,81.90,318.00
6.72,4.02,151.60,590.00
6.72,4.04,79.80,328.00
6.75,4.04,74.10,298.00
6.78,4.04,78.10,314.00
6.81,4.04,77.30,312.00
6.84,4.02,149.10,596.00
6.84,4.04,83.80,312.00
6.87,4.04,72.90,294.00
6.90,4.04,81.50,334.00
6.93,4.04,73.70,298.00
6.96,4.02,154.80,620.00
6.96,4.04,75.80,304.00
6.99,4.04,75.00,302.00
7.02,4.04,82.30,304.00
7.05,4.04,72.40,302.00
7.08,4.01,158.20,630.00
7.08,4.04,73.60,294.00
7.11,4.03,77.90,314.00
7.14,4.04,74.80,302.00
7.17,4.04,76.30,308.00
7.20,4.02,158.70,602.00
7.20,4.04,72.40,304.00
7.23,4.04,80.60,322.00
7.32,4.04,73.50,294.00
7.32,4.03,79.30,318.00
7.32,4.02,150.00,600.00
7.32,4.04,77.60,312.00
7.35,4.04,80.00,302.00
7.38,4.04,72.30,308.00
7.41,4.04,81.10,314.00
7.44,4.02,148.60,594.00
7.44,4.03,78.80,318.00
7.47,4.04,74.00,298.00
7.50,4.04,78.90,318.00
7.53,4.03,79.10,298.00
7.56,4.02,151.40,616.00
7.56,4.04,83.60,312.00
7.59,4.04,74.60,302.00
7.62,4.03,81.40,328.00
7.65,4.04,73.40,294.00
7.68,4.02,156.70,626.00
7.68,4.04,77.50,298.00
7.71,4.04,74.20,322.00
7.74,4.04,82.70,308.00
7.77,4.03,75.30,304.00
7.80,4.01,155.70,622.00
7.80,4.04,73.40,294.00
7.83,4.04,81.40,328.00
7.86,4.04,76.80,298.00
7.89,4.04,74.90,324.00
7.92,4.02,159.20,602.00
7.92,4.03,76.10,308.00
7.95,4.03,79.00,318.00
7.98,4.04,73.10,294.00
8.01,4.03,79.50,322.00
8.04,4.02,153.90,600.00
8.04,4.04,76.10,314.00
8.07,4.03,80.70,304.00
8.10,4.03,77.40,312.00
8.13,4.04,78.20,314.00
8.16,4.02,148.10,594.00
8.16,4.03,80.30,324.00
8.19,4.04,75.20,298.00
8.22,4.04,77.20,318.00
8.25,4.04,79.60,302.00
8.28,4.01,153.90,616.00
8.28,4.04,76.90,312.00
8.31,4.04,73.30,294.00
8.34,4.04,80.00,322.00
8.37,4.04,74.80,298.00
8.40,4.02,156.60,630.00
8.40,4.04,78.40,298.00
8.43,4.03,79.70,322.00
8.46,4.03,76.00,304.00
8.49,4.04,74.00,298.00
8.52,4.02,160.20,642.00
8.52,4.04,74.40,302.00
8.55,4.04,80.00,328.00
8.58,4.04,77.50,294.00
8.61,4.03,81.30,328.00
8.64,4.02,149.90,600.00
8.64,4.03,74.80,302.00
8.67,4.03,81.30,328.00
8.70,4.04,74.20,304.00
8.73,4.03,81.00,322.00
8.76,4.02,153.80,596.00
8.76,4.03,81.70,328.00
8.79,4.04,73.60,294.00
8.82,4.04,76.30,308.00
8.88,4.04,80.20,324.00
8.88,4.01,152.70,610.00
8.88,4.04,79.70,314.00
8.91,4.04,75.20,298.00
8.94,4.03,80.40,324.00
8.97,4.04,72.80,292.00
9.00,4.02,152.10,610.00
9.00,4.04,79.30,318.00
9.03,4.04,74.00,314.00
9.06,4.04,80.00,312.00
9.09,4.04,75.20,298.00
9.12,4.01,156.00,622.00
9.12,4.04,72.60,292.00
9.15,4.03,79.00,318.00
9.18,4.04,78.20,314.00
9.21,4.04,74.60,318.00
9.24,4.02,158.50,612.00
9.24,4.04,74.70,298.00
9.27,4.03,83.70,338.00
9.30,4.04,71.90,288.00
9.33,4.04,79.90,322.00
9.36,4.02,156.00,622.00
9.36,4.04,74.60,322.00
9.39,4.04,82.40,308.00
9.42,4.04,74.40,298.00
9.45,4.03,82.90,334.00
9.48,4.02,147.40,590.00
9.48,4.03,80.60,324.00
9.51,4.04,76.40,308.00
9.54,4.04,75.20,324.00
9.57,4.04,81.90,302.00
9.60,4.01,149.90,602.00
9.60,4.03,82.20,330.00
9.63,4.04,71.70,288.00
9.66,4.03,81.30,328.00
9.69,4.04,76.00,304.00
9.72,4.01,152.90,622.00
9.72,4.04,80.90,298.00
9.75,4.04,74.30,308.00
9.78,4.03,81.40,328.00
9.81,4.04,71.80,288.00
9.84,4.02,155.70,622.00
9.84,4.04,74.90,302.00
9.87,4.04,76.60,324.00
9.90,4.04,80.10,298.00
9.93,4.04,74.10,312.00
9.96,4.01,156.00,622.00
9.96,4.04,71.40,288.00
9.99,4.03,80.30,324.00
10.02,4.04,74.20,298.00
10.05,4.04,78.70,324.00
10.08,4.02,155.80,594.00
10.08,4.04,74.30,318.00
10.11,4.04,78.70,318.00
10.14,4.04,72.40,292.00
10.17,4.03,83.70,338.00
10.20,4.02,151.10,602.00
10.20,4.04,80.60,334.00
10.23,4.04,76.90,292.00
10.26,4.03,75.20,324.00
10.29,4.03,77.10,312.00
10.32,4.02,147.50,590.00
10.32,4.03,81.80,330.00
10.35,4.04,73.40,294.00
10.38,4.04,80.50,328.00
10.41,4.04,74.90,292.00
10.44,4.01,152.20,620.00
10.44,4.03,75.50,304.00
10.47,4.03,74.80,302.00
10.50,4.03,80.30,324.00
10.53,4.04,73.00,294.00
10.56,4.02,158.40,620.00
10.56,4.04,73.90,292.00
10.59,4.04,78.80,328.00
10.62,4.04,74.50,302.00
10.65,4.03,77.00,312.00
10.68,4.02,155.00,620.00
10.68,4.04,73.50,294.00
10.71,4.04,83.70,314.00
10.74,4.04,73.10,292.00
10.77,4.03,81.10,338.00
10.80,4.02,149.10,596.00
10.80,4.03,79.30,318.00
10.83,4.04,76.70,308.00
10.86,4.04,74.50,302.00
10.89,4.04,82.70,308.00
10.92,4.01,151.50,596.00
10.92,4.04,82.70,330.00
10.97,4.04,73.40,294.00
10.98,4.03,80.50,324.00
11.01,4.04,75.30,304.00
11.04,4.02,153.90,616.00
11.04,4.03,81.30,302.00
11.07,4.04,73.10,304.00
11.10,4.04,80.80,324.00
11.13,4.04,73.70,298.00
11.16,4.01,153.90,616.00
11.16,4.04,74.30,298.00
11.19,4.04,77.40,312.00
11.22,4.04,79.60,298.00
11.25,4.04,72.90,312.00
11.28,4.02,158.60,616.00
11.28,4.04,73.70,298.00
11.31,4.03,81.30,328.00
11.34,4.03,73.90,298.00
11.37,4.03,79.10,318.00
11.40,4.02,157.10,600.00
11.40,4.04,73.50,318.00
11.43,4.04,83.80,314.00
11.46,4.04,74.30,298.00
11.49,4.03,81.10,328.00
11.52,4.02,151.50,606.00
11.52,4.04,80.80,324.00
11.55,4.04,76.80,298.00
11.58,4.04,74.50,322.00
11.61,4.04,83.00,308.00
11.64,4.02,150.50,602.00
11.64,4.03,79.90,322.00
11.67,4.04,73.50,294.00
11.70,4.04,79.10,318.00
11.73,4.04,75.90,294.00
11.76,4.01,152.90,616.00
11.76,4.04,81.30,304.00
11.79,4.03,77.00,312.00
11.82,4.04,78.20,314.00
11.85,4.04,73.40,294.00
11.88,4.02,157.30,630.00
11.88,4.04,74.90,294.00
11.91,4.04,77.60,322.00
11.94,4.04,80.00,302.00
11.97,4.03,78.80,318.00
12.00,4.02,152.50,610.00
12.00,4.03,73.80,298.00
12.03,4.03,81.70,328.00
12.06,4.04,74.60,298.00
12.09,4.04,79.20,328.00
12.12,4.02,154.10,600.00
12.12,4.03,80.20,322.00
12.15,4.04,75.40,304.00
12.18,4.04,74.40,298.00
12.21,4.03,81.90,330.00
12.24,4.02,152.10,600.00
12.24,4.03,80.80,324.00
12.27,4.04,77.10,298.00
12.30,4.03,82.00,330.00
12.33,4.03,74.10,298.00
12.36,4.02,153.60,616.00
12.36,4.03,80.60,324.00
12.39,4.04,73.60,308.00
12.42,4.03,79.00,318.00
12.45,4.04,75.80,298.00
12.48,4.01,155.30,622.00
12.48,4.04,72.80,292.00
12.51,4.04,77.80,314.00
12.54,4.04,78.70,318.00
12.57,4.04,74.20,314.00
12.63,4.02,158.40,606.00
12.63,4.04,74.90,298.00
12.63,4.03,80.90,338.00
12.66,4.03,72.20,292.00
12.69,4.03,80.00,322.00
12.72,4.02,154.70,620.00
12.72,4.04,75.00,324.00
12.75,4.04,81.70,304.00
12.78,4.04,74.40,302.00
12.84,4.03,82.30,330.00
12.84,4.02,147.60,590.00
12.84,4.03,81.50,328.00
12.87,4.04,75.30,304.00
12.90,4.04,76.50,322.00
12.93,4.03,80.20,298.00
12.96,4.01,149.50,610.00
12.96,4.03,80.20,324.00
12.99,4.04,72.00,292.00
13.02,4.03,80.80,324.00
13.05,4.03,74.20,298.00
13.08,4.01,156.60,622.00
13.08,4.03,78.30,292.00
13.11,4.03,74.60,322.00
13.14,4.03,78.40,314.00
13.17,4.04,72.20,292.00
13.20,4.02,160.70,642.00
13.20,4.04,73.60,294.00
13.23,4.04,80.80,330.00
13.26,4.03,76.60,292.00
13.29,4.03,75.40,328.00
13.32,4.02,158.40,610.00
13.32,4.03,73.40,294.00
13.35,4.03,81.80,330.00
13.38,4.04,73.10,294.00
13.41,4.03,82.50,324.00
13.44,4.02,150.00,590.00
13.44,4.03,77.20,324.00
13.47,4.03,74.80,302.00
13.50,4.03,75.50,304.00
13.53,4.03,79.70,322.00
13.56,4.02,150.80,602.00
13.56,4.04,81.10,318.00
13.59,4.04,73.90,292.00
13.63,4.03,79.80,324.00
13.65,4.03,74.30,298.00
13.68,4.02,154.30,616.00
13.68,4.03,78.10,314.00
13.71,4.04,73.80,298.00
13.74,4.04,83.60,312.00
13.80,4.04,73.20,294.00
13.80,4.02,156.20,632.00
13.80,4.03,78.00,298.00
13.83,4.03,79.00,318.00
13.86,4.03,76.50,308.00
13.89,4.04,74.80,302.00
13.92,4.02,159.60,606.00
13.92,4.04,73.20,298.00
13.95,4.04,80.60,330.00
13.98,4.03,73.70,298.00
14.01,4.03,78.00,314.00
14.04,4.02,153.40,612.00
14.04,4.04,76.30,308.00
14.07,4.03,80.10,298.00
14.10,4.04,72.90,308.00
14.13,4.03,81.60,322.00
14.16,4.02,150.90,594.00
14.16,4.03,79.00,318.00
14.19,4.04,74.20,298.00
14.22,4.04,78.50,314.00
14.25,4.03,79.00,298.00
14.28,4.02,148.50,616.00
14.28,4.04,83.80,314.00
14.31,4.04,75.10,298.00
14.34,4.03,81.20,328.00
14.37,4.04,73.80,298.00
14.40,4.01,158.10,632.00
14.40,4.03,76.80,294.00
14.43,4.04,74.60,324.00
14.46,4.04,82.40,308.00
14.49,4.03,75.40,304.00
14.52,4.02,157.00,626.00
14.52,4.04,73.30,294.00
14.55,4.04,79.80,322.00
14.58,4.04,75.40,294.00
14.64,4.04,76.80,322.00
14.64,4.02,156.00,602.00
14.64,4.03,74.80,314.00
14.67,4.04,77.20,312.00
14.70,4.04,73.60,294.00
14.73,4.03,79.70,322.00
14.76,4.02,150.10,594.00
14.76,4.04,79.60,330.00
14.79,4.03,78.20,298.00
14.85,4.03,75.80,324.00
14.85,4.04,74.90,302.00
14.88,4.02,153.20,612.00
14.88,4.03,81.40,328.00
14.91,4.03,73.90,302.00
14.94,4.04,81.30,322.00
14.97,4.04,76.40,298.00
15.00,4.02,152.80,620.00
15.00,4.04,73.40,294.00
15.03,4.03,77.10,312.00
15.06,4.04,79.80,322.00
15.09,4.04,74.00,312.00
15.12,4.02,155.20,612.00
15.12,4.04,75.10,298.00
15.15,4.03,80.40,324.00
15.18,4.03,72.40,292.00
15.21,4.03,80.00,322.00
15.24,4.01,154.60,620.00
15.24,4.04,74.80,324.00
15.30,4.03,82.10,304.00
15.30,4.04,74.50,304.00
15.33,4.03,83.30,328.00
15.36,4.02,149.80,600.00
15.36,4.03,80.00,322.00
15.39,4.04,74.50,302.00
15.42,4.04,77.40,322.00
15.45,4.04,79.10,294.00
15.48,4.01,150.20,616.00
15.48,4.04,82.30,318.00
15.54,4.04,71.90,288.00
15.54,4.03,83.30,334.00
15.57,4.04,73.40,294.00
15.60,4.01,155.90,632.00
15.60,4.04,76.40,292.00
15.63,4.03,76.00,330.00
15.66,4.04,83.30,308.00
15.69,4.03,74.30,298.00
15.72,4.01,158.50,632.00
15.72,4.04,73.30,294.00
15.75,4.04,80.10,322.00
15.78,4.04,74.40,292.00
15.81,4.03,78.90,324.00
15.86,4.01,155.40,596.00
15.86,4.04,77.30,312.00
15.88,4.04,78.00,314.00
15.90,4.04,73.80,298.00
15.93,4.04,83.40,308.00
15.96,4.01,148.70,596.00
15.96,4.04,82.30,334.00
15.99,4.04,77.50,298.00
16.02,4.03,80.10,322.00
16.05,4.03,75.30,304.00
16.08,4.01,154.00,616.00
16.08,4.03,80.30,298.00
16.11,4.04,73.30,308.00
16.14,4.03,81.40,322.00
16.17,4.03,75.50,298.00
16.20,4.02,156.40,626.00
16.20,4.03,74.10,298.00
16.23,4.03,79.50,322.00
16.26,4.03,77.70,294.00
16.29,4.04,74.10,322.00
16.32,4.01,158.50,610.00
16.32,4.03,75.10,302.00
16.35,4.03,79.90,322.00
16.41,4.03,73.70,298.00
16.41,4.03,79.40,322.00
16.44,4.02,150.20,594.00
16.44,4.04,76.60,318.00
16.47,4.04,80.90,304.00
16.50,4.03,75.00,312.00
16.53,4.03,77.30,312.00
16.56,4.01,151.80,606.00
16.56,4.03,82.70,334.00
16.59,4.04,74.20,294.00
16.62,4.04,79.50,330.00
16.65,4.04,78.30,302.00
16.68,4.02,150.60,632.00
16.68,4.04,74.90,302.00
16.71,4.03,74.90,302.00
16.74,4.03,81.40,328.00
16.77,4.03,73.70,302.00
16.80,4.01,154.90,622.00
16.80,4.03,76.10,298.00
16.83,4.03,78.30,322.00
16.86,4.03,73.10,294.00
16.89,4.03,78.20,314.00
16.92,4.01,156.00,622.00
16.92,4.04,73.90,314.00
16.95,4.03,83.50,312.00
16.98,4.04,74.70,302.00
17.01,4.03,81.60,334.00
17.04,4.02,149.70,600.00
17.04,4.03,81.20,328.00
17.07,4.04,75.60,304.00
17.10,4.04,75.50,328.00
17.13,4.03,80.90,302.00
17.16,4.02,149.30,606.00
17.16,4.03,81.50,324.00
17.19,4.04,71.90,288.00
17.22,4.03,80.40,324.00
17.25,4.04,74.10,298.00
17.31,4.01,153.70,620.00
17.31,4.03,78.00,294.00
17.31,4.04,74.90,324.00
17.34,4.04,84.60,314.00
17.37,4.04,72.50,292.00
17.40,4.01,160.30,642.00
17.40,4.04,73.40,294.00
17.43,4.03,81.70,328.00
17.46,4.03,75.90,292.00
17.49,4.03,76.90,324.00
17.52,4.02,157.00,612.00
17.52,4.03,74.80,302.00
17.55,4.04,80.00,322.00
17.58,4.04,73.30,294.00
17.61,4.03,81.30,314.00
17.64,4.02,149.10,590.00
17.64,4.03,80.50,338.00
17.67,4.03,79.30,298.00
17.70,4.03,79.00,318.00
17.73,4.03,76.90,312.00
17.76,4.01,150.00,600.00
17.76,4.03,81.80,304.00
17.79,4.03,73.70,304.00
17.82,4.04,80.90,328.00
17.85,4.03,76.40,294.00
17.88,4.01,156.70,626.00
17.88,4.04,74.30,298.00
17.92,4.03,78.30,314.00
17.94,4.03,78.50,294.00
17.97,4.04,73.80,318.00
18.00,4.02,158.70,612.00
18.00,4.04,75.00,302.00
18.03,4.03,80.40,324.00
18.06,4.03,73.50,294.00
18.09,4.03,79.00,318.00
18.12,4.02,150.50,590.00
18.12,4.04,76.80,318.00
18.15,4.03,80.80,304.00
18.18,4.03,75.10,314.00
18.21,4.03,77.20,312.00
18.24,4.01,152.30,610.00
18.24,4.03,83.10,334.00
18.27,4.04,73.90,298.00
18.30,4.04,80.10,330.00
18.33,4.04,77.60,298.00
18.36,4.02,151.80,636.00
18.36,4.04,73.90,298.00
18.39,4.03,76.10,308.00
18.42,4.03,80.10,322.00
18.45,4.04,73.70,308.00
18.48,4.01,155.60,612.00
18.48,4.03,75.20,298.00
18.51,4.03,80.50,338.00
18.54,4.03,71.80,288.00
18.57,4.03,80.10,322.00
18.60,4.01,151.70,606.00
18.60,4.04,75.10,324.00
18.63,4.03,81.80,304.00
18.66,4.04,74.60,308.00
18.69,4.03,81.10,324.00
18.72,4.02,149.60,600.00
18.72,4.03,80.50,324.00
18.75,4.03,74.20,298.00
18.81,4.03,79.00,322.00
18.81,4.03,77.90,294.00
18.84,4.02,150.20,630.00
18.84,4.03,84.40,312.00
18.87,4.03,73.00,294.00
18.90,4.03,82.30,330.00
18.93,4.04,73.10,294.00
18.96,4.01,155.40,622.00
18.96,4.04,74.90,292.00
18.99,4.03,78.30,324.00
19.02,4.03,80.60,298.00
19.05,4.03,77.00,312.00
19.08,4.01,155.80,622.00
19.08,4.04,73.90,298.00
19.11,4.03,83.00,308.00
19.14,4.03,73.00,298.00
19.17,4.03,82.50,330.00
19.20,4.01,152.40,610.00
19.20,4.03,78.00,314.00
19.23,4.03,74.90,302.00
19.26,4.03,77.20,312.00
19.29,4.03,79.40,298.00
19.32,4.02,148.80,610.00
19.32,4.03,84.20,314.00
19.35,4.03,75.10,298.00
19.38,4.03,80.70,324.00
19.41,4.03,73.80,298.00
19.44,4.01,156.90,626.00
19.44,4.04,75.40,294.00
19.47,4.04,76.60,318.00
19.50,4.03,80.50,304.00
19.53,4.03,74.90,314.00
19.56,4.01,155.50,622.00
19.56,4.04,74.20,298.00
19.59,4.03,83.10,334.00
19.62,4.03,74.00,298.00
19.65,4.04,80.60,328.00
19.68,4.02,152.10,610.00
19.68,4.03,77.20,330.00
19.71,4.03,73.40,294.00
19.74,4.03,76.90,312.00
19.77,4.03,79.60,322.00
19.80,4.02,149.10,612.00
19.80,4.03,82.60,314.00
19.83,4.03,74.50,298.00
19.86,4.03,81.60,334.00
19.89,4.03,71.80,288.00
19.92,4.01,157.20,630.00
19.92,4.03,75.80,304.00
19.95,4.04,75.70,318.00
19.98,4.03,80.50,298.00
20.01,4.04,74.70,312.00
20.04,4.01,157.30,632.00
20.04,4.04,71.90,288.00
20.07,4.03,80.50,324.00
20.10,4.04,73.60,294.00
20.13,4.03,80.10,330.00
20.16,4.02,152.30,586.00
20.16,4.03,76.10,328.00
20.19,4.03,82.90,308.00
20.22,4.03,74.30,298.00
20.25,4.03,80.80,324.00
20.28,4.00,148.70,596.00
20.28,4.03,80.50,318.00
20.31,4.03,74.30,292.00
20.34,4.03,80.00,324.00
20.37,4.03,79.40,298.00
20.40,4.01,156.10,622.00
20.40,4.04,76.90,312.00
20.43,4.03,74.60,302.00
20.46,4.03,81.70,304.00
20.49,4.04,73.10,304.00
20.52,4.02,156.20,632.00
20.52,4.04,76.00,294.00
20.55,4.03,78.50,314.00
20.58,4.03,74.10,298.00
20.61,4.03,79.50,322.00
20.64,4.02,152.80,594.00
20.64,4.04,74.20,322.00
20.67,4.03,82.90,308.00
20.70,4.03,74.80,308.00
20.73,4.03,78.70,318.00
20.76,4.01,148.50,594.00
20.76,4.04,80.00,322.00
20.79,4.03,74.20,294.00
20.82,4.04,79.00,330.00
20.85,4.03,78.30,298.00
20.88,4.01,150.70,632.00
20.88,4.03,74.80,302.00
